,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
36912|NFIB,0.0317986339584748,Mus musculus,NFIB,predicted transcription factor,,Hair Follicle Stem Cell,Mouse Back Skin,1.0,NFIB
46492|ZKSCAN1,0.034852910111459565,Mus musculus,ZKSCAN1,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,ZKSCAN1
43043|THAP11,0.035487748578406614,Mus musculus,THAP11,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,THAP11
36772|ZNF143,0.03661287954002738,Mus musculus,ZNF143,predicted transcription factor,,Embryonic Fibroblast,Embryo,1.0,ZNF143
8667|HOXB4,0.03835155183790937,Mus musculus,HOXB4,tf,,Hematopoietic Cell,,1.0,HOXB4
46476|CHD2,0.04069603163256619,Mus musculus,CHD2,cr,MEL,Erythroid Progenitor Cell,Blood,1.0,CHD2
35811|NR6A1,0.041431559460429035,Mus musculus,NR6A1,not sure,,Mesenchymal Stem Cell,,1.0,NR6A1
418|MYCN,0.0423641350360888,Mus musculus,MYCN,tf,E14,Embryonic Stem Cell,Embryo,1.0,MYCN
421|NR5A2,0.04428827157701578,Mus musculus,NR5A2,tf,E14,Embryonic Stem Cell,Embryo,1.0,NR5A2
48959|NUCKS1,0.04572539110141506,Mus musculus,NUCKS1,predicted transcription factor,,Hepatocyte,,1.0,NUCKS1
50030|NFATC1,0.046015602274817095,Mus musculus,NFATC1,tf,,,Pancreas,1.0,NFATC1
46491|MAFK,0.04795110177324133,Mus musculus,MAFK,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,MAFK
41868|TLE,0.05184336362760048,Mus musculus,TLE,not sure,,Hair Follicle Stem Cell,Mouse Back Skin,1.0,TLE
41427|ZNF322A,0.0601620347703067,Mus musculus,ZNF322A,tf,E14,Embryonic Stem Cell,Embryo,1.0,ZNF322A
34108|H1F0,0.06259555179934273,Mus musculus,H1F0,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,H1F0
46468|USF2,0.06271230833472616,Mus musculus,USF2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,USF2
39349|MTOR,0.06354509326725923,Mus musculus,MTOR,other,,Epithelium,Liver,1.0,MTOR
48059|NSL1,0.06412666024754618,Mus musculus,NSL1,not sure,E14,Embryonic Stem Cell,Embryo,1.0,NSL1
48407|TAF9B,0.06813274691472855,Mus musculus,TAF9B,not sure,HBG3,Neuron,,1.0,TAF9B
33909|GLI1,0.0686211706234601,Mus musculus,GLI1,tf,,,Embryo,1.0,GLI1
34641|MYBL1,0.0692498293315122,Mus musculus,MYBL1,tf,,,Testis,0.0,MYBL1
48099|TNFSF11,0.07074172080494365,Mus musculus,TNFSF11,other,RAW264.7,Macrophage,,1.0,TNFSF11
46412|NFE2L2,0.07340279592572889,Mus musculus,NFE2L2,tf,CH12,Lymphoblastoid,Blood,1.0,NFE2L2
46493|CHD1,0.07480430659024323,Mus musculus,CHD1,predicted chromatin regulator,MEL,Erythroid Progenitor Cell,Blood,1.0,CHD1
47427|INO80,0.07492607590589509,Mus musculus,INO80,predicted chromatin regulator,J1,Embryonic Stem Cell,Embryo,1.0,INO80
47833|SRC,0.0765104853748358,Mus musculus,SRC,not sure,,Epithelium,Liver,1.0,SRC
9184|PAX3,0.07677080716839009,Mus musculus,PAX3,tf,,Myoblast,Skeletal Muscle,1.0,PAX3
48619|NFYB,0.0768577305932761,Mus musculus,NFYB,tf,E14,Embryonic Stem Cell,Embryo,1.0,NFYB
59294|CEBPG,0.07875105776747204,Mus musculus,CEBPG,tf,,Embryonic Fibroblast,Embryo,1.0,CEBPG
3244|ERCC3,0.08264342829237575,Mus musculus,ERCC3,predicted chromatin regulator,,T Lymphocyte,Blood,1.0,ERCC3
54346|KCR,0.08376465423106587,Mus musculus,KCR,other,,Germline stem cell,,1.0,KCR
46411|MAZ,0.0893338301180886,Mus musculus,MAZ,tf,CH12,Lymphoblastoid,Blood,1.0,MAZ
52224|SMAD4,0.09167956359870684,Mus musculus,SMAD4,predicted transcription factor,,,Lung,1.0,SMAD4
46401|BHLHE40,0.09180726423358276,Mus musculus,BHLHE40,predicted transcription factor,CH12,Lymphoblastoid,Blood,1.0,BHLHE40
57122|IKZF2,0.09193509657977222,Mus musculus,IKZF2,tf,,T Lymphocyte,,1.0,IKZF2
33730|NKX2-1,0.10110735776204144,Mus musculus,NKX2-1,tf,,,Lung,1.0,NKX2-1
8836|STAG2,0.10291728828597868,Mus musculus,STAG2,not sure,,Fibroblast,Embryo,1.0,STAG2
51967|TBX19,0.10783197515522974,Mus musculus,TBX19,tf,AtT-20,,,1.0,TBX19
58496|KAT5,0.10840790330931066,Mus musculus,KAT5,cr,E14,Embryonic Stem Cell,Embryo,1.0,KAT5
44547|NUP98PHF23,0.11128808165457343,Mus musculus,NUP98PHF23,other,961C,,Blood,0.0,NUP98PHF23
58557|PDX1,0.13380457618016772,Mus musculus,PDX1,tf,BetaTC6,,,1.0,PDX1
44788|ATF7,0.13807003362498346,Mus musculus,ATF7,tf,3T3-L1,Preadipocyte,Adipose,1.0,ATF7
58831|SUMO2,0.13907914158088466,Mus musculus,SUMO2,other,,Dendritic Cell,Bone Marrow,1.0,SUMO2
52074|SATB1,0.14076570529866286,Mus musculus,SATB1,tf,,Thymocyte,Thymus,1.0,SATB1
58299|RFX2,0.1420009790720565,Mus musculus,RFX2,tf,,,Testis,1.0,RFX2
433|TFCP2,0.15057099099570553,Mus musculus,TFCP2,tf,E14,Embryonic Stem Cell,Embryo,0.0,TFCP2
54551|ONECUT1,0.15594924210610622,Mus musculus,ONECUT1,tf,,,Liver,1.0,ONECUT1
56412|POU2F1,0.15739627586426252,Mus musculus,POU2F1,tf,,T Lymphocyte,Spleen,1.0,POU2F1
39355|ESRRA,0.18713693869142645,Mus musculus,ESRRA,tf,,Epithelium,Liver,1.0,ESRRA
47457|SOX4,0.2080489943675892,Mus musculus,SOX4,tf,,Progenitor B cell,Fetal Liver,1.0,SOX4
52828|GRHL2,0.2367962975360425,Mus musculus,GRHL2,tf,,,Placenta,1.0,GRHL2
50096|NR0B1,0.2387678839620947,Mus musculus,NR0B1,tf,J1,Embryonic Stem Cell,Embryo,1.0,NR0B1
34590|THRA,0.23908844476683885,Mus musculus,THRA,tf,C17.2,Neural Progenitor Cell,,1.0,THRA
48954|REPIN1,0.24039983952784774,Mus musculus,REPIN1,predicted transcription factor,,T Lymphocyte,,1.0,REPIN1
44787|ATF2,0.24963365029008644,Mus musculus,ATF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0,ATF2
438|ZFX,0.2558833801882593,Mus musculus,ZFX,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0,ZFX
46416|ZNF384,0.3099026737588234,Mus musculus,ZNF384,tf,CH12,Lymphoblastoid,Blood,1.0,ZNF384
49710|FOXL2,0.40238439197000253,Mus musculus,FOXL2,tf,,Follicular  cell,Ovary,1.0,FOXL2
44266|MITF,0.5013230535225051,Mus musculus,MITF,tf,,Mast Cell,Bone Marrow,0.0,MITF
46426|ZC3H11A,0.50668369722258,Mus musculus,ZC3H11A,other,,Embryonic Stem Cell,Embryo,1.0,ZC3H11A
49690|DMRTB1,0.5275217526808713,Mus musculus,DMRTB1,tf,,,Testis,1.0,DMRTB1
9183|PAX7,0.5485576286816035,Mus musculus,PAX7,tf,,Myoblast,Skeletal Muscle,1.0,PAX7
50391|NFIL3,0.5515238335456465,Mus musculus,NFIL3,tf,,,Liver,1.0,NFIL3
40095|JMJD6,0.680185190187085,Mus musculus,JMJD6,cr,,Th17,,1.0,JMJD6
53674|DMRT1,0.7205891368701629,Mus musculus,DMRT1,tf,,,Testis,1.0,DMRT1
34005|LHX3,0.7480356791861253,Mus musculus,LHX3,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,LHX3
