,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
51885|PRDM16,0.0099129398091003,Mus musculus,PRDM16,tf,,,Adipose,1.0
51872|SREBF1,0.0099129398091003,Mus musculus,SREBF1,tf,,Macrophage,,0.0
5224|RUNX1,0.010011333425630937,Mus musculus,RUNX1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
8609|POLR3D,0.010027431410122647,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
5420|RXRA,0.010038943797922337,Mus musculus,RXRA,tf,,Hepatocyte,Liver,1.0
49765|RAD21,0.010045856766097712,Mus musculus,RAD21,not sure,,,Spleen,1.0
33622|RPA,0.01007123987223629,Mus musculus,RPA,other,,B Lymphocyte,,0.0
53744|CTCF,0.01010362657628329,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
43319|THRB,0.010161686044897821,Mus musculus,THRB,tf,,,Liver,1.0
46429|TAL1,0.010208342967881874,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
36702|IKZF1,0.010264577831251991,Mus musculus,IKZF1,tf,,,Thymus,1.0
65038|CTCF,0.010273976526401364,Mus musculus,CTCF,tf,,,Midbrain,1.0
36760|NR3C1,0.010273976526401364,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
58099|SUMO1,0.010273976526401364,Mus musculus,SUMO1,other,,Dendritic Cell,Bone Marrow,1.0
53212|DAXX,0.010290442301905232,Mus musculus,DAXX,not sure,,Embryonic Stem Cell,Embryo,1.0
59362|CSTF3,0.010306931083973686,Mus musculus,CSTF3,other,S194,B Lymphocyte,,1.0
44570|T,0.010318722885583187,Mus musculus,T,tf,,Embryonic Stem Cell,Embryo,1.0
49205|CDK9,0.010332888572759952,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
161|PPARA,0.010344706260970612,Mus musculus,PPARA,tf,3T3-L1,Preadipocyte,Adipose,1.0
41598|FOXA1,0.010370746660785034,Mus musculus,FOXA1,tf,,Epithelium,Kidney,1.0
49753|SPI1,0.010401595336938406,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
48530|ZBTB17,0.010458756925401488,Mus musculus,ZBTB17,tf,,T Lymphocyte,,1.0
41893|EGR2,0.010465921337753523,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,0.0
2891|SMAD2/3,0.01049462177428984,Mus musculus,SMAD2/3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
49207|CDK9,0.010540204397724457,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
53509|TRIM28,0.010540204397724457,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
52508|MEF2D,0.010564264465843954,Mus musculus,MEF2D,tf,,,Retina,1.0
59432|HEY1,0.01057390188222689,Mus musculus,HEY1,tf,,Cardiomyocyte,,0.0
57773|FOXD3,0.010588372367731486,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
52062|HDAC1,0.010590785791747968,Mus musculus,HDAC1,cr,,,Mesendoderm,1.0
5990|TRIM28,0.010595614077417888,Mus musculus,TRIM28,cr,E14,Embryonic Stem Cell,Embryo,1.0
41963|RUNX3,0.010607693181412749,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
33078|IRF4,0.01062220393805952,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
47517|POU5F1,0.01064157850718319,Mus musculus,POU5F1,tf,J1,Embryonic Stem Cell,Embryo,1.0
44715|ETS1,0.010651277328711005,Mus musculus,ETS1,tf,,Thymocyte,,1.0
57990|SMARCA4,0.010658556496343086,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
4496|PPARG,0.010721824309567925,Mus musculus,PPARG,tf,,Macrophage,Peritoneum,1.0
49162|CBX5,0.010756026849936247,Mus musculus,CBX5,cr,,Neural Progenitor Cell,,1.0
8940|PAX5,0.010765816435440816,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,0.0
56611|GATA1,0.010778064325184595,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
57761|FOXD3,0.010780515358293398,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
57989|HDAC1,0.010812422973445156,Mus musculus,HDAC1,cr,,Embryonic Stem Cell,,1.0
44536|NANOG,0.01083948590260605,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
37879|HIF1A,0.010841949089969287,Mus musculus,HIF1A,predicted chromatin regulator,,Dendritic Cell,Bone Marrow,1.0
55097|HRAS,0.010856738447749243,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
41594|AR,0.010861672134064705,Mus musculus,AR,tf,,Epithelium,Kidney,1.0
36975|CHD4,0.010864139708896858,Mus musculus,CHD4,cr,,Embryonic Fibroblast,,1.0
9146|SPI1,0.010881426397938541,Mus musculus,SPI1,predicted transcription factor,,Erythroblast,Fetal Liver,0.0
35619|GRIP1,0.010906163191568573,Mus musculus,GRIP1,not sure,,Macrophage,Bone Marrow,1.0
39875|RPA,0.010913593765823544,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
48242|YAP1,0.010930948906881304,Mus musculus,YAP1,other,,Satellite Cells,Muscle,1.0
40388|MED1,0.010930948906881304,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,0.0
53211|DAXX,0.01094584385105604,Mus musculus,DAXX,not sure,,Embryonic Stem Cell,Embryo,1.0
44366|MEN1,0.010960756452163798,Mus musculus,MEN1,tf,C2C12,Myoblast,Muscle,1.0
52285|NR3C1,0.010973197119911626,Mus musculus,NR3C1,tf,,,Liver,1.0
48581|HSF2,0.010988142136075171,Mus musculus,HSF2,tf,,Spermatocyte,Testis,0.0
259|HOXC9,0.011003104857203964,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
43693|KDM4C,0.011008096368283574,Mus musculus,KDM4C,cr,,Embryonic Fibroblast,Embryo,1.0
44753|ESR1,0.01101059286243396,Mus musculus,ESR1,tf,,,Uterus,1.0
8927|RUNX1,0.011018085300270932,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0
34430|SRF,0.011018085300270932,Mus musculus,SRF,tf,C2C12,Myoblast,Muscle,1.0
151|NR3C1,0.011063133130989675,Mus musculus,NR3C1,tf,3T3-L1,Preadipocyte,Adipose,1.0
56153|EZH2,0.011078184631751208,Mus musculus,EZH2,cr,,Fibroblast,,0.0
41323|CTR9,0.011080694945983948,Mus musculus,CTR9,both predicted transcription factor and chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
42030|PPARG,0.011100795276271265,Mus musculus,PPARG,tf,,Preadipocyte,Adipose,1.0
42605|EED,0.011141091084054797,Mus musculus,EED,cr,E36,Embryonic Stem Cell,Embryo,1.0
51366|CHD4,0.011143613789881475,Mus musculus,CHD4,cr,,Embryonic Stem Cell,,1.0
36726|TOP2A,0.011146136992398815,Mus musculus,TOP2A,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
41541|H2AZ,0.011148660691685896,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
55310|TRIM63,0.01115876045811303,Mus musculus,TRIM63,predicted chromatin regulator,,,Small Intestine,1.0
44801|CEBPB,0.011194172316660598,Mus musculus,CEBPB,tf,3T3-L1,Preadipocyte,Adipose,1.0
46457|GATA1,0.011252561058056597,Mus musculus,GATA1,tf,,Megakaryocyte,Blood,1.0
33658|RAD51,0.011252561058056597,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
4407|NCOR1,0.011260196464030226,Mus musculus,NCOR1,cr,,Hepatocyte,Liver,1.0
35024|POLR2B,0.011267836373029538,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
50208|NOTCH1,0.011270384010405764,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,,T Lymphocyte,Thymus,0.0
43032|H2AZ,0.011300994732668388,Mus musculus,H2AZ,predicted chromatin regulator,NIH-3T3,Fibroblast,Embryo,1.0
53699|STAT1,0.011313770510740832,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
47764|RNF2,0.01133935972730581,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
5846|STAT5B,0.011349609487946473,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
48866|HNF4A,0.011354737386677272,Mus musculus,HNF4A,tf,,Epithelium,Liver,1.0
47717|ESR1,0.01141385307594908,Mus musculus,ESR1,tf,,Epithelium,Liver,1.0
32906|SMC1A,0.011424161314399175,Mus musculus,SMC1A,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,0.0
1528|GATA4,0.011429318465926546,Mus musculus,GATA4,tf,HL-1,Cardiomyocyte,Muscle,1.0
37860|CRY2,0.011478412362491058,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
44367|KMT2A,0.011532887049768618,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
37846|CRY1,0.011535486673439363,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
37877|HIF1A,0.011548492426643985,Mus musculus,HIF1A,predicted chromatin regulator,,Dendritic Cell,Bone Marrow,1.0
37795|CREBBP,0.01156151091196484,Mus musculus,CREBBP,cr,,Epithelium,Liver,1.0
5415|NR1H2,0.01156151091196484,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
417|MYC,0.011569328118752423,Mus musculus,MYC,tf,E14,Embryonic Stem Cell,Embryo,0.0
41343|NANOG,0.011579758200499541,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
50446|RNF2,0.011584976302548197,Mus musculus,RNF2,predicted transcription factor,,,Brain,1.0
48501|POU5F1,0.011587586119147893,Mus musculus,POU5F1,tf,,Stem cell,Ectoderm,1.0
33723|SOX17,0.011626794672132148,Mus musculus,SOX17,tf,KH2,Embryonic Stem Cell,Embryo,1.0
37457|RELA,0.011629412666248114,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
50080|TAL1,0.011637269719595717,Mus musculus,TAL1,tf,J1,Embryonic Stem Cell,Embryo,1.0
40089|KDM6B,0.011835199387046094,Mus musculus,KDM6B,cr,,Th17,,1.0
34093|ESR1,0.011883134860635306,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
52040|EZH1,0.011912511599995216,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
44792|KLF4,0.011920534362917304,Mus musculus,KLF4,tf,3T3-L1,Preadipocyte,Adipose,1.0
48514|OTX2,0.011976825041996104,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0
3258|FOXA2,0.012006402531926322,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
3255|FOXA2,0.012006402531926322,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
4539|SMAD3,0.012090098304986075,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
36910|nan,0.012109067200923734,,,,,,,
47025|NFE2,0.012114491622035012,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
65037|CTCF,0.01211720462242726,Mus musculus,CTCF,tf,,,Midbrain,1.0
44257|TCF7L1,0.012138927592482153,Mus musculus,TCF7L1,tf,,Mast Cell,Bone Marrow,0.0
37626|CEBPB,0.012185201012660131,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
178|RXRG,0.012209760540529808,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
44796|VDR,0.012248049516246383,Mus musculus,VDR,tf,3T3-L1,Preadipocyte,Adipose,1.0
56609|GATA1,0.012248049516246383,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
55706|STAT5,0.012256267819786854,Mus musculus,STAT5,tf,,,Mammary Gland,1.0
36705|STAT3,0.012261749343000011,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
54599|STAT3,0.012261749343000011,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
48082|CBX8,0.012269975610749382,Mus musculus,CBX8,cr,E14,Embryonic Stem Cell,Embryo,1.0
39593|RELA,0.012308428118289298,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
51779|GATA1,0.01232218643553227,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
41769|H2AZ,0.012341470461577592,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
50495|CTNNB1,0.01237735301977639,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
37797|NPAS2,0.01241609680108527,Mus musculus,NPAS2,tf,,Epithelium,Liver,1.0
47698|GATA4,0.012418868228820105,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
32806|nan,0.012421640192301919,,,,,,,
41195|AURKB,0.012463283990624591,Mus musculus,AURKB,not sure,,B Lymphocyte,Spleen,1.0
43846|SOX2,0.012555326106437791,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
59454|ZFP57,0.01257772776377505,Mus musculus,ZFP57,tf,TC1,Embryonic Stem Cell,Embryo,1.0
518|GATA1,0.012588941561546588,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
9034|TET1,0.012653588988967398,Mus musculus,TET1,cr,P19.6,,Embryo,0.0
41202|RNF2,0.012656406252282017,Mus musculus,RNF2,predicted transcription factor,,B Lymphocyte,Spleen,1.0
4511|RAP1A,0.012684608754903575,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,1.0
37644|RELA,0.012690255776757696,Mus musculus,RELA,tf,,Macrophage,Bone Marrow,1.0
48388|H3S28ph,0.012690255776757696,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
35036|POLR2B,0.012837843852001535,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
41330|MYC,0.012840696573690774,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,1.0
46441|GATA1,0.012840696573690774,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
51776|GATA1,0.012840696573690774,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
42593|STAT5B,0.012863538092583263,Mus musculus,STAT5B,tf,,Th9,Spleen,1.0
37398|KDM1A,0.012889276798936545,Mus musculus,KDM1A,cr,,Embryonic Stem Cell,Embryo,1.0
37892|E2F4,0.012923664349277728,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
34954|CREB1,0.012935144482260413,Mus musculus,CREB1,tf,,,Liver,1.0
4396|LDB1,0.012940887854829101,Mus musculus,LDB1,not sure,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
37451|STAT5A,0.01301286627353468,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
56887|Input,0.013015752595065938,Mus musculus,Input,other,P19,Embryonic Stem Cell,Embryo,0.0
44484|MEIS1,0.013024414880622639,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
47312|RBPJ,0.013038863098176055,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
44363|ING1,0.013044646263410141,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
34590|THRA,0.013076493321738018,Mus musculus,THRA,tf,C17.2,Neural Progenitor Cell,,1.0
6023|NFYA,0.013108407561405543,Mus musculus,NFYA,tf,,Neural Progenitor Cell,Brain,1.0
43320|THRB,0.013154948432988037,Mus musculus,THRB,tf,,,Liver,1.0
4395|KDM6B,0.013198710115008033,Mus musculus,KDM6B,cr,,Macrophage,Bone Marrow,1.0
38086|RUNX1,0.013210401118984883,Mus musculus,RUNX1,tf,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
34527|SOX2,0.01321332526758989,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,1.0
56835|SPI1,0.013227954400541492,Mus musculus,SPI1,predicted transcription factor,F9,Embryonic Stem Cell,Embryo,1.0
58923|NRF1,0.013254322104405808,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
44215|NCOA2,0.013277798169266036,Mus musculus,NCOA2,cr,,Epithelium,Hindbrain,1.0
49090|ZNF335,0.013298369181848875,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
39887|CEBPA,0.013304251667943025,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
38986|MYOG,0.013339593804763681,Mus musculus,MYOG,tf,C2C12,Myoblast,Muscle,1.0
38459|ETS1,0.013354343609329895,Mus musculus,ETS1,tf,,T Lymphocyte,Blood,1.0
43042|MBD3,0.013383885477810522,Mus musculus,MBD3,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
47011|CEBPB,0.013395718017215704,Mus musculus,CEBPB,tf,MC3T3,,,1.0
532|NOTCH1,0.013544388631253311,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,G4A2,T Lymphocyte,Blood,1.0
37024|FOXO1,0.013547376512386375,Mus musculus,FOXO1,tf,,T Lymphocyte,Blood,1.0
51887|PRDM16,0.013595260039133498,Mus musculus,PRDM16,tf,,,Adipose,1.0
55147|RUNX1,0.013607253718080765,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,1.0
52522|MEF2D,0.013613253980938511,Mus musculus,MEF2D,tf,,,Retina,1.0
2856|MED1,0.013658328776329172,Mus musculus,MED1,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
33625|RPA,0.013661338336180589,Mus musculus,RPA,other,,Embryonic Fibroblast,,0.0
33368|LHX2,0.013679407714013707,Mus musculus,LHX2,tf,,,Mouse Back Skin,0.0
35242|PBX1,0.013688450133144237,Mus musculus,PBX1,tf,,,Embryo Trunk,1.0
41866|TCF7L1,0.013779158322545263,Mus musculus,TCF7L1,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
40145|RORC,0.01378522392698537,Mus musculus,RORC,tf,,Th0,,1.0
57995|SMARCA4,0.013794326651813196,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,0.0
8744|NR1D2,0.013836874614687163,Mus musculus,NR1D2,tf,,Epithelium,Liver,0.0
53550|POU5F1,0.01383991808109076,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
54551|ONECUT1,0.013852097720472153,Mus musculus,ONECUT1,tf,,,Liver,1.0
39096|SMARCA4,0.013864286602053199,Mus musculus,SMARCA4,cr,,Embryonic Fibroblast,Embryo,0.0
4624|TCF7L1,0.013879535709350877,Mus musculus,TCF7L1,tf,,Thymocyte,Thymus,1.0
40393|PPARG,0.01389174540623125,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
35905|H2AZ,0.014008200171594057,Mus musculus,H2AZ,predicted chromatin regulator,,Plasma Cell,,1.0
4583|STAT3,0.01403282390674737,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
54|SRF,0.014128593576676382,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
38477|GATA2,0.01418756905957491,Mus musculus,GATA2,tf,,Mast Cell,,1.0
44260|GATA2,0.01418756905957491,Mus musculus,GATA2,tf,,Mast Cell,Bone Marrow,1.0
47453|H2AZ,0.014193789325071421,Mus musculus,H2AZ,predicted chromatin regulator,,Spermatid,Testis,1.0
55306|Input,0.014224925906777201,Mus musculus,Input,other,,,Small Intestine,1.0
44409|POLR3D,0.014234278347477293,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
54434|CEBPB,0.014240516250189485,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
54429|CEBPA,0.014268615960937705,Mus musculus,CEBPA,tf,,B Lymphocyte,,0.0
50213|GTF2B,0.014324958681989406,Mus musculus,GTF2B,tf,,,Heart,1.0
56626|TAL1,0.014328094443212596,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
36060|CTCF,0.014331230795555207,Mus musculus,CTCF,tf,,Epithelium,Embryonic Heart,1.0
41836|CEBPA,0.014334367739105354,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
41512|CEBPA,0.014334367739105354,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
55107|PPARG,0.01438778631967176,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
41602|AR,0.014403530251241137,Mus musculus,AR,tf,,,Caput Epididymis,1.0
37566|FOXO1,0.014419289013742507,Mus musculus,FOXO1,tf,,T Lymphocyte,,0.0
41988|KMT2B,0.014450851075725333,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
50084|TAL1,0.014457170620050669,Mus musculus,TAL1,tf,,Mesodermal Cell,,0.0
41596|HNF4A,0.014460331284279338,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
48362|RNF2,0.014463492543336651,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
52981|SMARCA4,0.014488804040245409,Mus musculus,SMARCA4,cr,,Adipocyte,,1.0
50847|WT1 ,0.014526842774817087,Mus musculus,WT1 ,tf,,Cortex,Kidney,1.0
43670|CLOCK,0.014590431681773063,Mus musculus,CLOCK,tf,,,Liver,1.0
55368|PAX6,0.014590431681773063,Mus musculus,PAX6,tf,,,Forebrain,1.0
38210|ARNTL,0.014702288717384927,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
48135|VDR,0.014727959373049111,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
47395|RUNX3,0.01473438305806755,Mus musculus,RUNX3,tf,,Dendritic Cell,Blood,1.0
4575|STAT3,0.014779416369425685,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
43713|BATF,0.014782637559489872,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
2997|ARNTL,0.014805202801475997,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
44175|SPNS1,0.014818110520962515,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
53511|TRIM28,0.014853656661708313,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
37598|NR3C1,0.014928217406846663,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
46458|TAL1,0.014941217285132674,Mus musculus,TAL1,tf,,Megakaryocyte,Blood,1.0
44529|RELA,0.014957480817899707,Mus musculus,RELA,tf,,,Bone Marrow,0.0
33804|FOXA1,0.014963990490835277,Mus musculus,FOXA1,tf,,,Lung,1.0
56622|TAL1,0.014963990490835277,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
33940|EHF,0.01498679352852472,Mus musculus,EHF,tf,,,Corneal Epithelium,0.0
5469|CHD4,0.014990053542396046,Mus musculus,CHD4,cr,,Thymocyte,Thymus,1.0
38212|ARNTL,0.015012890711471785,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
47506|KDM1A,0.015209867495040654,Mus musculus,KDM1A,cr,3T3-L1,Preadipocyte,Adipose,1.0
54560|TBX3,0.01521316916209337,Mus musculus,TBX3,tf,R1,Embryonic Stem Cell,Embryo,1.0
37629|NR3C1,0.01521316916209337,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
52732|RAD23B,0.015256146891317476,Mus musculus,RAD23B,predicted transcription factor,D3,Embryonic Stem Cell,Embryo,1.0
41775|H2AZ,0.015259457185768748,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
34324|FOXA2,0.015259457185768748,Mus musculus,FOXA2,tf,,Endoderm Cell,,0.0
8841|ELL,0.015319148066914947,Mus musculus,ELL,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
175|RXRG,0.015339089536749444,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
44833|RXRA,0.015345741645132168,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
43599|SMARCA5,0.015382372538718032,Mus musculus,SMARCA5,cr,3134,Epithelium,Mammary Gland,1.0
36735|ESR1,0.015409060322258333,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
33719|SMARCA4,0.015412399088730397,Mus musculus,SMARCA4,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
55108|PPARG,0.015415738476289267,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
37436|SPI1,0.015429102239207687,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
41595|HNF4A,0.015445820928200921,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
34623|ARNTL,0.015449166531620257,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
4510|RAP1A,0.015469253219111079,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,0.0
41185|NFE2,0.01548936232130507,Mus musculus,NFE2,tf,,Megakaryocyte,,0.0
40369|ELF5,0.015499425284051254,Mus musculus,ELF5,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
35253|MEIS1,0.015512851296421196,Mus musculus,MEIS1,tf,,,Embryo Trunk,1.0
36197|JARID2,0.015522927355413618,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
48860|GTF2E2,0.015570023269958658,Mus musculus,GTF2E2,tf,,Epithelium,Liver,1.0
39109|ERG,0.01564089703994257,Mus musculus,ERG,other,,,Blood,1.0
47767|RNF2,0.01569508173134717,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
54442|EBF1,0.01571544246714651,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
8270|HDAC1,0.01571544246714651,Mus musculus,HDAC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
50685|SOX2,0.01572563132916157,Mus musculus,SOX2,tf,D3,Embryonic Stem Cell,,1.0
37647|JUN,0.01574262535826292,Mus musculus,JUN,tf,,Macrophage,Bone Marrow,1.0
50230|GATA4,0.015780067679880275,Mus musculus,GATA4,tf,,Embryonic Fibroblast,,1.0
3292|GTF2A1,0.015786883574458527,Mus musculus,GTF2A1,tf,,T Lymphocyte,Blood,1.0
48081|CBX8,0.015848340330886123,Mus musculus,CBX8,cr,E14,Embryonic Stem Cell,Embryo,1.0
49673|FOXA2,0.015862025214747222,Mus musculus,FOXA2,tf,,Epithelium,Liver,1.0
48858|GTF2B,0.015868871455654368,Mus musculus,GTF2B,tf,,Epithelium,Liver,1.0
44007|H2AZ,0.015923732655283195,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
34121|CXXC1,0.015923732655283195,Mus musculus,CXXC1,tf,,,Brain,1.0
34944|CREB1,0.015958103415169154,Mus musculus,CREB1,tf,,,Liver,1.0
2996|ARNTL,0.016002880468324918,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
35030|POLR2B,0.016013228914895705,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
48853|TBP,0.016078902368391653,Mus musculus,TBP,tf,,Epithelium,Liver,1.0
32903|TMPRSS4,0.016085828771944408,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
55793|DAXX,0.0161274409122762,Mus musculus,DAXX,not sure,J1,Embryonic Stem Cell,Embryo,1.0
6036|MAPK8,0.016137858348149518,Mus musculus,MAPK8,not sure,,Neuron,Brain,1.0
54443|EBF1,0.01614133210782912,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
50031|NFATC1,0.01623885783328673,Mus musculus,NFATC1,tf,,,Pancreas,1.0
43718|JUNB,0.016252831201746313,Mus musculus,JUNB,tf,,T Lymphocyte,,1.0
51940|SIRT1,0.016305323100771648,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
