,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
5848|STAT5B,0.02376368615301072,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
519|GATA2,0.02378097608342611,Mus musculus,GATA2,tf,G1E-ER4,Erythroid Cell,Blood,1.0
37753|SUZ12,0.023781738059844293,Mus musculus,SUZ12,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
65037|CTCF,0.02387888461062415,Mus musculus,CTCF,tf,,,Midbrain,1.0
41512|CEBPA,0.023910619059401617,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
41836|CEBPA,0.023910619059401617,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
44560|NANOG,0.023958096168142207,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
8329|SOX3,0.024007525858467882,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,0.0
36913|NFIB,0.024068344447130963,Mus musculus,NFIB,predicted transcription factor,,Hair Follicle Stem Cell,Mouse Back Skin,0.0
50080|TAL1,0.024207628421636818,Mus musculus,TAL1,tf,J1,Embryonic Stem Cell,Embryo,1.0
43716|IRF4,0.024211833678013606,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,,1.0
57017|STAT5,0.0243399528522662,Mus musculus,STAT5,tf,,T Lymphocyte,,1.0
43321|THRB,0.02438634422770186,Mus musculus,THRB,tf,,,Liver,1.0
47717|ESR1,0.02442362170045187,Mus musculus,ESR1,tf,,Epithelium,Liver,1.0
55946|HNF1B,0.024506668767228623,Mus musculus,HNF1B,tf,IMCD3,,Kidney,1.0
56887|Input,0.024531783445243538,Mus musculus,Input,other,P19,Embryonic Stem Cell,Embryo,0.0
52850|FLI1,0.024566402117849717,Mus musculus,FLI1,tf,,Myeloid Cell,,1.0
50685|SOX2,0.02457028677295997,Mus musculus,SOX2,tf,D3,Embryonic Stem Cell,,1.0
53798|BATF3,0.024628827181635338,Mus musculus,BATF3,tf,,Dendritic Cell,,1.0
43673|ARNTL,0.024720782082149673,Mus musculus,ARNTL,predicted transcription factor,,,Liver,1.0
49575|FOSB,0.024781207188375287,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
51943|SIRT1,0.024795057142176113,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
38210|ARNTL,0.02482070264414249,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
39096|SMARCA4,0.024832888110219387,Mus musculus,SMARCA4,cr,,Embryonic Fibroblast,Embryo,0.0
53553|RNF2,0.024941014996824717,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
8630|GATA1,0.024993764359820425,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,1.0
56097|SMAD3,0.025014013924103073,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
46429|TAL1,0.025043090007621727,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
5510|STAT5A,0.025086453983191426,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,0.0
33719|SMARCA4,0.02510924188984104,Mus musculus,SMARCA4,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
43713|BATF,0.025294875475623535,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
48242|YAP1,0.0253096784864415,Mus musculus,YAP1,other,,Satellite Cells,Muscle,1.0
39937|PR,0.025350457704137908,Mus musculus,PR,predicted transcription factor,,Epithelium,Mammary Gland,1.0
41633|POLR3D,0.02537156369653243,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
53699|STAT1,0.025415211010739236,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
6013|NFYA,0.02556798543090355,Mus musculus,NFYA,tf,,Embryonic Stem Cell,Embryo,1.0
35024|POLR2B,0.025586365087751417,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
53476|STAT3,0.025611743629668726,Mus musculus,STAT3,tf,,T Lymphocyte,Spleen,1.0
335|SMAD3,0.02567407199562033,Mus musculus,SMAD3,tf,C2C12,Myoblast,Muscle,1.0
37715|PRDM4,0.025730772505309307,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
53236|CHRM2,0.025864724175011622,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
54451|RUNX1,0.02594998030063972,Mus musculus,RUNX1,tf,,Myoblast,Muscle,1.0
43693|KDM4C,0.02603314540334567,Mus musculus,KDM4C,cr,,Embryonic Fibroblast,Embryo,1.0
54583|CHRM2,0.026072755497920597,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,,1.0
48538|MYC,0.026104772434742685,Mus musculus,MYC,tf,,Fibroblast,Embryo,1.0
44839|RXRA,0.02614460911026445,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
5420|RXRA,0.026238974937050186,Mus musculus,RXRA,tf,,Hepatocyte,Liver,1.0
57993|SMARCA4,0.02630572393302333,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
54560|TBX3,0.02635963376133854,Mus musculus,TBX3,tf,R1,Embryonic Stem Cell,Embryo,1.0
41963|RUNX3,0.026431664423196166,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
8845|RNF2,0.026566687712126724,Mus musculus,RNF2,predicted transcription factor,,Thymocyte,Thymus,0.0
53802|IRF8,0.026625472468614964,Mus musculus,IRF8,tf,,Plasmacytoid dendritic cell,,1.0
53742|CTCF,0.026647029404518685,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
36815|PHF19,0.02679407020063701,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,0.0
2856|MED1,0.026820061258736483,Mus musculus,MED1,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
44802|MED1,0.026860163457421704,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
57797|FOXD3,0.026908030857557108,Mus musculus,FOXD3,tf,,,Ectoderm,0.0
33630|IKZF1,0.027020035043976598,Mus musculus,IKZF1,tf,,B Lymphocyte,Liver,1.0
41958|RUNX3,0.027033749115495553,Mus musculus,RUNX3,tf,,T Lymphocyte,,1.0
37804|CLOCK,0.027053345102681425,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
37826|PER2,0.027142240351749947,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
34093|ESR1,0.02726361301753716,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
36975|CHD4,0.027312575949928586,Mus musculus,CHD4,cr,,Embryonic Fibroblast,,1.0
41541|H2AZ,0.027356903029878255,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
44367|KMT2A,0.027423383021236147,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
41406|KLF3,0.027486973345939414,Mus musculus,KLF3,tf,,Embryonic Fibroblast,,1.0
32937|5HMC,0.02751536708839919,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,1.0
34546|SOX2,0.02754482848119988,Mus musculus,SOX2,tf,,Neural Progenitor Cell,,0.0
35256|MBD4,0.027547240511798188,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
1528|GATA4,0.027633875797847873,Mus musculus,GATA4,tf,HL-1,Cardiomyocyte,Muscle,1.0
51366|CHD4,0.02775051206007878,Mus musculus,CHD4,cr,,Embryonic Stem Cell,,1.0
44570|T,0.0278639842292836,Mus musculus,T,tf,,Embryonic Stem Cell,Embryo,1.0
42023|GATA2,0.02787338869479966,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
33762|POU5F1,0.027958491484397108,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
49564|FOS,0.02803877334423488,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
59432|HEY1,0.028059022069481687,Mus musculus,HEY1,tf,,Cardiomyocyte,,0.0
36901|IKZF1,0.028208597825228554,Mus musculus,IKZF1,tf,B3,B Lymphocyte,Blood,0.0
51888|PRDM16,0.02821876087949232,Mus musculus,PRDM16,tf,,,Adipose,1.0
5224|RUNX1,0.028286147611224555,Mus musculus,RUNX1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
37716|PRDM4,0.028289554317355914,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
52906|MEF2C,0.028511313980074615,Mus musculus,MEF2C,predicted transcription factor,,Cortical Neuron,,1.0
57987|HDAC1,0.02851601868456355,Mus musculus,HDAC1,cr,,Embryonic Stem Cell,,0.0
36974|CHD4,0.028583278729242323,Mus musculus,CHD4,cr,,Embryonic Fibroblast,,1.0
37829|CLOCK,0.028601064614681315,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
33368|LHX2,0.02868835298947331,Mus musculus,LHX2,tf,,,Mouse Back Skin,0.0
41343|NANOG,0.02869160904466983,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
49205|CDK9,0.028750318867019398,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
49570|FOS,0.028765976679046568,Mus musculus,FOS,tf,,Cortical Neuron,Neuric,1.0
54444|EBF1,0.028769801049335186,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
9028|MEIS1,0.028901901784474382,Mus musculus,MEIS1,tf,P19.6,,Embryo,0.0
44782|CEBPA,0.028920926506412648,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
48224|BRD4,0.028985661656583284,Mus musculus,BRD4,cr,,Embryonic Fibroblast,Embryo,0.0
52062|HDAC1,0.029000020865478704,Mus musculus,HDAC1,cr,,,Mesendoderm,1.0
55316|TRIM63,0.029003204010634664,Mus musculus,TRIM63,predicted chromatin regulator,,,Small Intestine,0.0
8905|SPI1,0.029071773251058197,Mus musculus,SPI1,predicted transcription factor,,Erythroid Leukemic Cell,Spleen,0.0
33933|PPARG,0.02907209712628578,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,0.0
4407|NCOR1,0.02911410598112485,Mus musculus,NCOR1,cr,,Hepatocyte,Liver,1.0
5370|CREBBP,0.029148791708446475,Mus musculus,CREBBP,cr,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
8344|MEIS1,0.02921439891500338,Mus musculus,MEIS1,tf,,Myeloid Cell,Bone Marrow,1.0
39875|RPA,0.02926303544373926,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
8927|RUNX1,0.02944247556884233,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0
41370|SMC1A,0.029494445097808686,Mus musculus,SMC1A,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
64189|CTCF,0.029496628742149034,Mus musculus,CTCF,tf,,,Forebrain,1.0
55766|CEBPA,0.029523333930048412,Mus musculus,CEBPA,tf,,,Liver,1.0
49091|ZNF335,0.029541032886379215,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
33656|RAD51,0.029769402079505014,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
39882|RAD51,0.029769402079505014,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
58542|SMAD1/5,0.029849912483456142,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
58610|SPI1,0.029889699014346738,Mus musculus,SPI1,predicted transcription factor,,Plasmablast,,1.0
8276|CHD4,0.02992740854863596,Mus musculus,CHD4,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
40136|IRF4,0.030005807518985073,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
46437|GATA2,0.030146093071716396,Mus musculus,GATA2,tf,G1E-ER4,Erythroid Cell,Blood,1.0
55107|PPARG,0.030175607080869304,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
40145|RORC,0.03022051805858017,Mus musculus,RORC,tf,,Th0,,1.0
55793|DAXX,0.030407507400136535,Mus musculus,DAXX,not sure,J1,Embryonic Stem Cell,Embryo,1.0
5415|NR1H2,0.030421278254984307,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
41614|GATA1,0.030502109206609618,Mus musculus,GATA1,tf,,Erythroblast,Fetal Liver,1.0
3250|FLI1,0.030646006179996743,Mus musculus,FLI1,tf,,T Lymphocyte,Blood,1.0
48488|POU5F1,0.030678759699471703,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
37451|STAT5A,0.030720905483264338,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
51778|BRD4,0.0308191337668145,Mus musculus,BRD4,cr,G1E,Erythroid Cell,Blood,1.0
38471|HSF1,0.030960561514932095,Mus musculus,HSF1,tf,,Striatal Cell,,1.0
44270|MAX,0.0310029379758045,Mus musculus,MAX,tf,E14,Embryonic Stem Cell,Embryo,1.0
36706|STAT5B,0.03109045145836714,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
2861|MED12,0.03113954140326164,Mus musculus,MED12,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
2892|SMAD3,0.031234473230434434,Mus musculus,SMAD3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
38625|POU5F1,0.03125284655240462,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
49093|ZNF335,0.03157508804266118,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
50600|CEBPB,0.03159353278275073,Mus musculus,CEBPB,tf,,Plasmacytoid dendritic cell,Bone Marrow,1.0
294|MSX1,0.03161032374242573,Mus musculus,MSX1,tf,C2C12,Myoblast,Muscle,0.0
41595|HNF4A,0.03167464370164502,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
48866|HNF4A,0.031728858006073224,Mus musculus,HNF4A,tf,,Epithelium,Liver,1.0
33709|STAG1,0.03177408743866056,Mus musculus,STAG1,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
33635|H2AFX,0.03211382257974782,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
54598|STAT3,0.03213335096732145,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
36704|STAT3,0.03213335096732145,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
8837|STAG2,0.03214191045565623,Mus musculus,STAG2,not sure,,Fibroblast,Embryo,1.0
43901|TCF4,0.032163738386811025,Mus musculus,TCF4,tf,,Hepatocyte,,1.0
4406|MYOD1,0.03232109306180331,Mus musculus,MYOD1,tf,,Embryonic Stem Cell,Embryo,1.0
50446|RNF2,0.032352766635272256,Mus musculus,RNF2,predicted transcription factor,,,Brain,1.0
51777|BRD4,0.032427266537766286,Mus musculus,BRD4,cr,G1E,Erythroid Cell,Blood,1.0
49673|FOXA2,0.03250342161023034,Mus musculus,FOXA2,tf,,Epithelium,Liver,1.0
50849|WT1 ,0.03269376384381295,Mus musculus,WT1 ,tf,,Cortex,Kidney,1.0
52852|ERG,0.032752604415492714,Mus musculus,ERG,other,,Myeloid Cell,,1.0
44790|FOSL2,0.03275998025865684,Mus musculus,FOSL2,tf,3T3-L1,Preadipocyte,Adipose,1.0
48361|RNF2,0.032968900936199474,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
47025|NFE2,0.03316511865361277,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
33827|IRF4,0.033207162089743225,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
423|POU5F1,0.033210513932454,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
5849|STAT5B,0.03322317720423734,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
41185|NFE2,0.03323934049348998,Mus musculus,NFE2,tf,,Megakaryocyte,,0.0
2759|STAT4,0.03326318533858241,Mus musculus,STAT4,tf,,T Lymphocyte,Lymph Node,0.0
4575|STAT3,0.033281991582714165,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
44366|MEN1,0.033432513400875274,Mus musculus,MEN1,tf,C2C12,Myoblast,Muscle,1.0
33444|LDB1,0.03344755608667793,Mus musculus,LDB1,not sure,,,Bone Marrow,1.0
34262|JUND,0.03351267062594898,Mus musculus,JUND,tf,,Striatal Cell,,0.0
44260|GATA2,0.033541703033516335,Mus musculus,GATA2,tf,,Mast Cell,Bone Marrow,1.0
38477|GATA2,0.033541703033516335,Mus musculus,GATA2,tf,,Mast Cell,,1.0
42959|PARP14,0.03359803298916891,Mus musculus,PARP14,not sure,,T Lymphocyte,Blood,1.0
55368|PAX6,0.03362029374778952,Mus musculus,PAX6,tf,,,Forebrain,1.0
43782|CEBPA,0.03371017404958454,Mus musculus,CEBPA,tf,BV2,Microglial Cell,,1.0
1594|LMO2,0.033755116220634984,Mus musculus,LMO2,not sure,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
39702|IRF3,0.033958126781910625,Mus musculus,IRF3,tf,,Macrophage,Bone Marrow,1.0
37801|PER1,0.03409070562235117,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
44528|RELA,0.034133098518924654,Mus musculus,RELA,tf,,,Bone Marrow,1.0
41315|KDM4B,0.03418735736506262,Mus musculus,KDM4B,cr,,Embryonic Stem Cell,Embryo,1.0
52909|NCOR1,0.03420001922036742,Mus musculus,NCOR1,cr,,Cortical Neuron,,1.0
41414|PPARG,0.03424791778715636,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
43215|SMARCA4,0.03428139481765774,Mus musculus,SMARCA4,cr,RN2,Leukemic Blast Cell,Bone Marrow,1.0
47781|GRHL3,0.03428370071926873,Mus musculus,GRHL3,predicted transcription factor,,,Skin,1.0
52937|POU5F1,0.03442515539232055,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0
52854|CEBPA,0.03456443098855305,Mus musculus,CEBPA,tf,,Myeloid Cell,,1.0
46458|TAL1,0.03457064163069773,Mus musculus,TAL1,tf,,Megakaryocyte,Blood,1.0
33782|FOXA1,0.03458287301438817,Mus musculus,FOXA1,tf,,,Lung,1.0
8615|POLR2B,0.034595105905810664,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
50599|CEBPB,0.03462787454039318,Mus musculus,CEBPB,tf,,,Bone Marrow,1.0
8847|RUNX1,0.034844698016756936,Mus musculus,RUNX1,tf,,Thymocyte,Thymus,0.0
56835|SPI1,0.03491424241281932,Mus musculus,SPI1,predicted transcription factor,F9,Embryonic Stem Cell,Embryo,1.0
33754|FOXA1,0.03500347145366156,Mus musculus,FOXA1,tf,,,Lung,1.0
58541|SMAD1/5,0.035068607240594074,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
50230|GATA4,0.03509357868845964,Mus musculus,GATA4,tf,,Embryonic Fibroblast,,1.0
34594|USF1,0.035262675258104614,Mus musculus,USF1,tf,,,Liver,0.0
42619|NCOR2,0.03533797156214352,Mus musculus,NCOR2,cr,,Epithelium,Liver,1.0
52475|HIF1A,0.03537517519311151,Mus musculus,HIF1A,predicted chromatin regulator,,,Embryonic Heart,1.0
36060|CTCF,0.03543881363226631,Mus musculus,CTCF,tf,,Epithelium,Embryonic Heart,1.0
41839|RAD21,0.03560576986229336,Mus musculus,RAD21,not sure,,Neural Stem Cell,,1.0
33809|STAT3,0.03563453587454862,Mus musculus,STAT3,tf,,Th17,Spleen,1.0
175|RXRG,0.03569710737461623,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
43538|JUNB,0.03575438315125662,Mus musculus,JUNB,tf,,Dendritic Cell,,1.0
433|TFCP2,0.035824087653594905,Mus musculus,TFCP2,tf,E14,Embryonic Stem Cell,Embryo,0.0
40089|KDM6B,0.03587236984097586,Mus musculus,KDM6B,cr,,Th17,,1.0
59454|ZFP57,0.03595919951690241,Mus musculus,ZFP57,tf,TC1,Embryonic Stem Cell,Embryo,1.0
37916|IRF1,0.03596371697844586,Mus musculus,IRF1,tf,,Dendritic Cell,Bone Marrow,1.0
56525|PRDM9,0.035985840196619046,Mus musculus,PRDM9,predicted transcription factor,,,Spleen,1.0
39104|CTCF,0.036079834542740497,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
48135|VDR,0.03612291232147258,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
51912|STAT2,0.036246717249141525,Mus musculus,STAT2,predicted transcription factor,,Macrophage,Bone Marrow,1.0
51923|STAT1,0.03629141331896113,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
49331|MED1,0.03644099913653576,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
44628|TEAD2,0.036444362550536735,Mus musculus,TEAD2,tf,Py2T,Epithelium,Mammary Gland,1.0
35262|MBD2,0.0365582393828886,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
46459|FLI1,0.03655984978286558,Mus musculus,FLI1,tf,,Megakaryocyte,Blood,1.0
8639|RAD51,0.03659751423654267,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
36700|IKZF1,0.03670378887414444,Mus musculus,IKZF1,tf,,,Thymus,1.0
55113|PPARG,0.03673560280972388,Mus musculus,PPARG,tf,,,Adipose,1.0
41597|HNF4A,0.036768251448248024,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
46424|MAFK,0.036768805942565264,Mus musculus,MAFK,tf,,Embryonic Stem Cell,Embryo,1.0
37399|PR,0.03677273068689424,Mus musculus,PR,predicted transcription factor,,,Uterus,1.0
55764|CEBPA,0.03678855389655655,Mus musculus,CEBPA,tf,,,Liver,1.0
53550|POU5F1,0.037089714888255854,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
34590|THRA,0.03709751505990272,Mus musculus,THRA,tf,C17.2,Neural Progenitor Cell,,1.0
55969|SMC1A,0.03715649047509545,Mus musculus,SMC1A,predicted chromatin regulator,,,Pancreas,1.0
64188|CTCF,0.037184227832650185,Mus musculus,CTCF,tf,,,Forebrain,1.0
47707|GATA4,0.0373245179341804,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
52476|HIF1A,0.03737203344454587,Mus musculus,HIF1A,predicted chromatin regulator,,,Embryonic Heart,1.0
36890|RAD21,0.037786617537539424,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,1.0
4571|STAT3,0.03783598944394123,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
34527|SOX2,0.03784626669027935,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,1.0
54551|ONECUT1,0.03784755782351096,Mus musculus,ONECUT1,tf,,,Liver,1.0
55621|POU3F3,0.03787600171631289,Mus musculus,POU3F3,tf,,Neural Stem Cell,,1.0
44842|RXRA,0.03789034522596396,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
34040|NANOG,0.03820045545945028,Mus musculus,NANOG,tf,,,Embryo,1.0
44167|ELK3,0.038258151246374494,Mus musculus,ELK3,tf,NIH-3T3,Fibroblast,Embryo,1.0
415|KLF4,0.038587217332767654,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,0.0
50847|WT1 ,0.038593282900862,Mus musculus,WT1 ,tf,,Cortex,Kidney,1.0
54452|RUNX1,0.03903729078792445,Mus musculus,RUNX1,tf,,Myoblast,Muscle,1.0
44783|CEBPB,0.039123926653430896,Mus musculus,CEBPB,tf,3T3-L1,Preadipocyte,Adipose,1.0
53082|SOX9,0.03924707374812697,Mus musculus,SOX9,tf,,,Embryonic vertebral column,1.0
46434|GATA1,0.03938189767933764,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
55304|PRDM1,0.03940858133964287,Mus musculus,PRDM1,tf,,,Small Intestine,1.0
52113|FOXA2,0.03956229947982953,Mus musculus,FOXA2,tf,,Beta cell,Pancreatic Islet,1.0
41330|MYC,0.039626258740104,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,1.0
49582|FOSB,0.03970840326317987,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
44833|RXRA,0.039839698989312056,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
41427|ZNF322A,0.03986253290785324,Mus musculus,ZNF322A,tf,E14,Embryonic Stem Cell,Embryo,1.0
2893|SMAD3,0.03989827976102461,Mus musculus,SMAD3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
43848|SOX2,0.03990454880189448,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
38632|POU5F1,0.03995833668583093,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
47001|RUNX2,0.040038955684889355,Mus musculus,RUNX2,tf,MC3T3,,,1.0
97|SMAD3,0.040281087908442204,Mus musculus,SMAD3,tf,38B9,Pre-B Lymphocyte,Blood,1.0
54226|GATA6,0.040309043498332864,Mus musculus,GATA6,tf,,Embryonic Stem Cell,Embryo,1.0
38314|SIX2,0.04077761898923943,Mus musculus,SIX2,tf,,Neural Progenitor Cell,Kidney,1.0
33702|STAT5B,0.04078817054315337,Mus musculus,STAT5B,tf,,Epithelium,Mammary Gland,1.0
5839|STAT5B,0.040827233532705065,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
48490|OTX2,0.04085640681721048,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0
36761|ESR1,0.04101870575819655,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
58596|GATA3,0.04105790258870923,Mus musculus,GATA3,tf,,Type 3 innate lympoid cell,Small Intestine,1.0
51919|STAT1,0.04113488967230783,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
49206|CDK9,0.04113666976144048,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
38086|RUNX1,0.041198868021905755,Mus musculus,RUNX1,tf,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
4605|TAF1,0.04124585045970747,Mus musculus,TAF1,tf,,T Lymphocyte,Blood,1.0
46996|VDR,0.04132099215785623,Mus musculus,VDR,tf,MC3T3,,,1.0
5204|CEBPA,0.04132364495788737,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
39913|CEBPA,0.041455768996833564,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
34415|MYOD1,0.04154813558956222,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
5503|STAT5A,0.04164928798542278,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
8270|HDAC1,0.04174644317817505,Mus musculus,HDAC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
4123|HDAC3,0.04184020633796426,Mus musculus,HDAC3,cr,,Hepatocyte,Liver,1.0
52522|MEF2D,0.041937895265760805,Mus musculus,MEF2D,tf,,,Retina,1.0
48139|RXRA,0.042022302511705745,Mus musculus,RXRA,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
47303|JARID2,0.042197750180177795,Mus musculus,JARID2,cr,,Th17,Blood,0.0
39940|PR,0.04228902285894298,Mus musculus,PR,predicted transcription factor,,Epithelium,Mammary Gland,1.0
52260|ETV2,0.04229082100716458,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
55144|RUNX1,0.04240106826495477,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,1.0
35373|CTCF,0.042526388352640165,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
53919|NR1D1,0.042578757595036654,Mus musculus,NR1D1,tf,,,Epididymal White Adipose Tissue,0.0
