,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
107|CEBPB,0.8112197839790554,Mus musculus,CEBPB,tf,3T3-L1,Preadipocyte,Adipose,1.0
50849|WT1 ,0.8113492469454273,Mus musculus,WT1 ,tf,,Cortex,Kidney,1.0
41370|SMC1A,0.811527622305551,Mus musculus,SMC1A,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
53932|HDAC3,0.8116660413082155,Mus musculus,HDAC3,cr,,,Liver,1.0
43789|POU3F1,0.8120610904167394,Mus musculus,POU3F1,tf,,Embryonic Stem Cell,Embryo,1.0
4507|RAG2,0.8120610904167394,Mus musculus,RAG2,cr,,Thymocyte,Thymus,1.0
47396|RUNX3,0.8120610920219562,Mus musculus,RUNX3,tf,,Dendritic Cell,Blood,1.0
47523|MYC,0.8120610920219562,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,0.0
56594|ACTB,0.8120610920219562,Mus musculus,ACTB,other,,Embryonic Fibroblast,,1.0
48324|ATF3,0.8120610920219562,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,1.0
43829|PARP1,0.8120610920219562,Mus musculus,PARP1,not sure,,,Nucleus Accumben,1.0
56158|EZH2,0.8120610920219562,Mus musculus,EZH2,cr,,Fibroblast,,1.0
53554|RNF2,0.8120610920219562,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
42003|SMAD1,0.8120610920219562,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
43431|USP16,0.812061093627173,Mus musculus,USP16,other,V6.5,Embryonic Stem Cell,Embryo,1.0
53868|HOPX,0.812061093627173,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0
52994|MYC,0.812061093627173,Mus musculus,MYC,tf,,Embryonic Fibroblast,,1.0
54399|AR,0.8120610968376059,Mus musculus,AR,tf,,,Caput Epididymis,1.0
53015|SCML2,0.8120610968376059,Mus musculus,SCML2,tf,,Spermatocyte,,1.0
44275|SREBF1,0.812545797735601,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
53528|ATRX,0.8130919082519292,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
4497|PRDM14,0.8136778052666935,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0
58598|GATA3,0.8137817118822466,Mus musculus,GATA3,tf,,Th2,,1.0
55334|AICDA,0.8139177050683966,Mus musculus,AICDA,cr,,B Lymphocyte,Spleen,1.0
5471|IKZF3,0.8140667976357556,Mus musculus,IKZF3,tf,,Thymocyte,Thymus,1.0
3283|GATA3,0.8142595418018916,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
35364|CTCF,0.8144098603183102,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
53901|nan,0.8146692766799049,,,,,,,
403|CTCF,0.8147161841043614,Mus musculus,CTCF,tf,E14,Embryonic Stem Cell,Embryo,0.0
53133|ZFP57,0.8152424786492686,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
55104|PPARG,0.8154039617261623,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
58205|POU5F1,0.8155668598604155,Mus musculus,POU5F1,tf,,Intermediate,,1.0
52509|MEF2D,0.8158104992534001,Mus musculus,MEF2D,tf,,,Retina,1.0
56096|HDAC1,0.8160248620929473,Mus musculus,HDAC1,cr,,Embryonic Stem Cell,Embryo,1.0
44858|SMARCA4,0.8162768904477136,Mus musculus,SMARCA4,cr,,Epithelium,Forebrain,1.0
37861|CRY1,0.8165090620312841,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
8857|SMC1A,0.8166046768743627,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,Embryo,1.0
33779|POU5F1,0.8170249235320881,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
58984|SETDB1,0.817153826651967,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
43714|BATF,0.8171677929645453,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
8934|PAX5,0.8172517325884399,Mus musculus,PAX5,tf,,B Lymphocyte,Bone Marrow,1.0
36708|STAT5B,0.817383899806284,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
42591|STAT3,0.8175036884855529,Mus musculus,STAT3,tf,,Neuron,,0.0
44771|MED1,0.8175585634644313,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
8848|CBFB,0.8175945688108623,Mus musculus,CBFB,predicted transcription factor,,Thymocyte,Thymus,1.0
47708|GATA4,0.8176214136953462,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
408|ESRRB,0.8177364516750306,Mus musculus,ESRRB,tf,E14,Embryonic Stem Cell,Embryo,1.0
4571|STAT3,0.8178182527179008,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
38086|RUNX1,0.8188983624726606,Mus musculus,RUNX1,tf,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
486|MYB,0.8193182107516129,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
35256|MBD4,0.8196953102733796,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
51106|CHD8,0.8198198650229324,Mus musculus,CHD8,cr,,Cortex,Brain,1.0
36985|MBD3,0.8198198650229324,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
57704|Input,0.8198198650229324,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
44675|ESRRB,0.8198198650229324,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
52996|MYC,0.8198198650229324,Mus musculus,MYC,tf,,Embryonic Fibroblast,,1.0
48654|ATRX,0.8198198650229324,Mus musculus,ATRX,cr,,Fibroblast,,1.0
56595|BAZ1B,0.8198198650229324,Mus musculus,BAZ1B,predicted chromatin regulator,,Embryonic Fibroblast,,1.0
36972|MBD3,0.8198198665375909,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
55446|H2AZ,0.8198198665375909,Mus musculus,H2AZ,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
41545|CLOCK,0.8198198665375909,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
50201|KDM1A,0.8198198665375909,Mus musculus,KDM1A,cr,J1,Embryonic Stem Cell,Embryo,1.0
54143|GATA4,0.8198198665375909,Mus musculus,GATA4,tf,,Epithelium,,1.0
52974|MECP2,0.8198198665375909,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
59481|ZFP57,0.8198198665375909,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
54693|KDM1A,0.8198198665375909,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
52313|MECP2,0.8198198680522502,Mus musculus,MECP2,cr,,,Forebrain,1.0
43830|PARP1,0.8198198680522502,Mus musculus,PARP1,not sure,,,Nucleus Accumben,1.0
54248|Input,0.8198198680522502,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
35251|MBD3,0.8198198680522502,Mus musculus,MBD3,cr,,Neural Progenitor Cell,Embryo,0.0
41428|Input,0.8198198680522502,Mus musculus,Input,other,E14,Embryonic Stem Cell,Embryo,1.0
32921|BRCA1,0.8198198695669087,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
330|SIN3B,0.8198629879825403,Mus musculus,SIN3B,tf,C2C12,Myoblast,Muscle,0.0
54301|H3F3B,0.8200087023406339,Mus musculus,H3F3B,other,R1,Embryonic Stem Cell,Embryo,0.0
46472|RAD21,0.8202946212303246,Mus musculus,RAD21,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
41844|ASCL1,0.8204802077562827,Mus musculus,ASCL1,tf,,Fibroblast,Embryo,0.0
47513|KLF4,0.8205054663209689,Mus musculus,KLF4,tf,J1,Embryonic Stem Cell,Embryo,1.0
37774|ASCL1,0.8207265742854348,Mus musculus,ASCL1,tf,,,Spinal Cord,1.0
42024|GATA2,0.8208677361618053,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
1594|LMO2,0.8210679333333248,Mus musculus,LMO2,not sure,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
41315|KDM4B,0.821435576816842,Mus musculus,KDM4B,cr,,Embryonic Stem Cell,Embryo,1.0
39634|RELA,0.8214948975829681,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
3229|ELL2,0.8218389320691396,Mus musculus,ELL2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
55790|CTCFL,0.8219297781849867,Mus musculus,CTCFL,predicted transcription factor,,Spermatid,,1.0
37754|H2AZ,0.8224147184236257,Mus musculus,H2AZ,predicted chromatin regulator,CMT1,Embryonic Stem Cell,Embryo,1.0
2818|CTCF,0.822444613578722,Mus musculus,CTCF,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
3080|DMC1,0.8233034495781424,Mus musculus,DMC1,not sure,,,Testis,1.0
59458|AFF3,0.8233129083805422,Mus musculus,AFF3,tf,,Embryonic Fibroblast,,1.0
55796|DAXX,0.8235466525342261,Mus musculus,DAXX,not sure,TKO,,Blood,1.0
37434|RELA,0.8236974462511166,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
52740|RNF2,0.8237746699451312,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
42025|CEBPA,0.8243107044011162,Mus musculus,CEBPA,tf,,Preadipocyte,Adipose,1.0
36995|MBD3,0.8243781436750999,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
42009|GATA1,0.8243942561099282,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
40095|JMJD6,0.8245690553291893,Mus musculus,JMJD6,cr,,Th17,,1.0
58203|POU5F1,0.8246034218369543,Mus musculus,POU5F1,tf,,Intermediate,,1.0
59406|PPARG,0.8248924743916765,Mus musculus,PPARG,tf,C3H10T1/2,Mesenchymal Stem Cell,,1.0
54228|GATA6,0.8254361260405503,Mus musculus,GATA6,tf,,Embryonic Stem Cell,Embryo,1.0
8631|GATA1,0.8256011954469349,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,0.0
5907|EZH1,0.8258522935488893,Mus musculus,EZH1,cr,C2C12,Myoblast,Muscle,1.0
55263|MYC,0.8260986415686984,Mus musculus,MYC,tf,,,Intestinal Crypt,1.0
43182|JARID2,0.8262713546675979,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
3040|CRX,0.8263462421300722,Mus musculus,CRX,other,,,Retina,1.0
38569|CTNNB1,0.8263467941825671,Mus musculus,CTNNB1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
5848|STAT5B,0.8265007568636771,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
44065|CEBPB,0.8266273033175854,Mus musculus,CEBPB,tf,MC3T3,,,0.0
40277|PTF1A,0.8267881296129911,Mus musculus,PTF1A,tf,,,Pancreas,0.0
40070|MAF,0.8270456020638652,Mus musculus,MAF,tf,,Th17,,1.0
4392|MTF2,0.8271484935191944,Mus musculus,MTF2,cr,,Embryonic Stem Cell,Embryo,0.0
58993|Input,0.8271484935191944,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
35682|KMT2C,0.8271484935191944,Mus musculus,KMT2C,cr,,Embryonic Fibroblast,Embryo,1.0
55453|SMARCA4,0.8271484935191944,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
52315|MECP2,0.8271484949511853,Mus musculus,MECP2,cr,,,Cerebellum,1.0
34557|RNF2,0.8271484949511853,Mus musculus,RNF2,predicted transcription factor,,Embryonic Fibroblast,,1.0
57268|nan,0.8271484963831763,,,,,,,
41364|WDR5,0.8271484978151664,Mus musculus,WDR5,cr,,Neural Progenitor Cell,,0.0
34103|HIST1H1D,0.8271484978151664,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
56094|BAZ1A,0.8271484978151664,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
48645|BIRA,0.8271484992471574,Mus musculus,BIRA,not sure,J1,Embryonic Stem Cell,Embryo,1.0
53682|JUN,0.8271484992471574,Mus musculus,JUN,tf,,Embryonic Fibroblast,,1.0
50130|EED,0.8271484992471574,Mus musculus,EED,cr,,Embryonic Stem Cell,,1.0
56159|EZH1,0.8271484992471574,Mus musculus,EZH1,cr,,Fibroblast,,1.0
54445|EBF1,0.8273642550994754,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
33846|RBPJ,0.8274859205229643,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
57883|IKZF1,0.8275260332916559,Mus musculus,IKZF1,tf,ILC87,T Lymphocyte,,1.0
34362|CHRM2,0.8279226492209294,Mus musculus,CHRM2,predicted chromatin regulator,,Neural Progenitor-like Cell,,1.0
9269|CTCF,0.8280483339602276,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
39607|RELB,0.828126425515196,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
8905|SPI1,0.8289408981504807,Mus musculus,SPI1,predicted transcription factor,,Erythroid Leukemic Cell,Spleen,0.0
2901|SOX2,0.8290457700559447,Mus musculus,SOX2,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
6030|MAPK8,0.8290968968359853,Mus musculus,MAPK8,not sure,,Neuron,Brain,1.0
38478|GFI1,0.8295494449250642,Mus musculus,GFI1,predicted transcription factor,,Mast Cell,,0.0
42018|GATA1,0.8295711194036068,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
34259|JUND,0.8301120762792817,Mus musculus,JUND,tf,,Striatal Cell,,1.0
37868|PER2,0.8305412999217046,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
36329|CTCF,0.8310164299790648,Mus musculus,CTCF,tf,,Pre-B Lymphocyte,,1.0
34449|CTCF,0.8310164299790648,Mus musculus,CTCF,tf,,Pre-B Lymphocyte,,1.0
39328|EZH2,0.8310604198909535,Mus musculus,EZH2,cr,,Embryonic Stem Cell,,1.0
54598|STAT3,0.831497728848851,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
36704|STAT3,0.831497728848851,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
5204|CEBPA,0.8317116986432518,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
48142|RXRA,0.8320872676710493,Mus musculus,RXRA,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
46384|CTCF,0.8320989288960265,Mus musculus,CTCF,tf,CH12,Lymphoblastoid,Blood,1.0
49094|HOXA9,0.8322665710009848,Mus musculus,HOXA9,tf,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
43058|H2AZ,0.832558721540355,Mus musculus,H2AZ,predicted chromatin regulator,,Fibroblast,Embryo,1.0
37024|FOXO1,0.8328668885169295,Mus musculus,FOXO1,tf,,T Lymphocyte,Blood,1.0
41634|POLR3D,0.833400874753389,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
46414|ZC3H11A,0.833438109416184,Mus musculus,ZC3H11A,other,CH12,Lymphoblastoid,Blood,1.0
5581|SOX6,0.8340600158631228,Mus musculus,SOX6,tf,,Myoblast,Muscle,0.0
4383|IRF4,0.8340834541983302,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,0.0
57966|HMGA2,0.8340834541983302,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
57703|TET3,0.8340834555544934,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
55533|RAG1,0.8340834555544934,Mus musculus,RAG1,cr,R1,Embryonic Stem Cell,Embryo,0.0
4414|PAXIP1,0.8340834555544934,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
8670|EZH2,0.8340834569106572,Mus musculus,EZH2,cr,,Epithelium,Heart,1.0
41546|CLOCK,0.8340834582668204,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
58861|Input,0.8340834596229842,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
9940|AHR,0.8340834677599656,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
44155|MKL2,0.83430044626241,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0
44007|H2AZ,0.8345916521877504,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
36734|NR3C1,0.8347607936007867,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
34534|POU3F2,0.8353412144339762,Mus musculus,POU3F2,tf,,Embryonic Stem Cell,Embryo,1.0
43787|CEBPB,0.835434587955369,Mus musculus,CEBPB,tf,BV2,Microglial Cell,,1.0
58923|NRF1,0.8361913347081713,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
58985|SETDB1,0.8362987308024763,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
170|PPARG,0.8366028781596753,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
33732|SOX17,0.8367926629334774,Mus musculus,SOX17,tf,KH2,Embryonic Stem Cell,Embryo,1.0
42004|SMAD1,0.8368183150894632,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
2906|TCF7L1,0.8377313645040922,Mus musculus,TCF7L1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
54429|CEBPA,0.8378526541659711,Mus musculus,CEBPA,tf,,B Lymphocyte,,0.0
2900|SOX2,0.8380594122080149,Mus musculus,SOX2,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
41603|AR,0.8382255921538782,Mus musculus,AR,tf,,,Caput Epididymis,1.0
37893|EGR2,0.8384401521158394,Mus musculus,EGR2,tf,,Dendritic Cell,Bone Marrow,0.0
42014|GATA2,0.8389044268693107,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
5919|TBX20,0.8389588501100759,Mus musculus,TBX20,tf,,Cardiomyocyte,Heart,1.0
34624|Input,0.8389952879173153,Mus musculus,Input,other,,,Liver,1.0
55793|DAXX,0.8391023162008824,Mus musculus,DAXX,not sure,J1,Embryonic Stem Cell,Embryo,1.0
39108|CTCF,0.8392931782256003,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
38477|GATA2,0.8393164100403856,Mus musculus,GATA2,tf,,Mast Cell,,1.0
44260|GATA2,0.8393164100403856,Mus musculus,GATA2,tf,,Mast Cell,Bone Marrow,1.0
42021|GATA1,0.8393479016749177,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
33794|POU5F1,0.8400481595433766,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
54558|ONECUT1,0.8403077358586075,Mus musculus,ONECUT1,tf,,,Liver,1.0
41583|AR,0.8404204432768698,Mus musculus,AR,tf,,Epithelium,Prostate,0.0
37716|PRDM4,0.8404781274014972,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
44734|TCF7L1,0.8406565244910744,Mus musculus,TCF7L1,tf,,Thymocyte,Blood,0.0
56093|BAZ1A,0.8406565296363541,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
8754|STAT3,0.8406565309226735,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
54251|Input,0.8406565309226735,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
58991|Input,0.8406565322089936,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
41547|CLOCK,0.8406565347816333,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
55319|Input,0.8406565373542729,Mus musculus,Input,other,,,Small Intestine,1.0
37783|CRY1,0.8410183532575004,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
35363|CTCF,0.8414492899088368,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
43220|NFATC1,0.8415982738859179,Mus musculus,NFATC1,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
51960|MBD3,0.8418934723673968,Mus musculus,MBD3,cr,,Embryonic Stem Cell,,1.0
34042|TBX3,0.8427480577826214,Mus musculus,TBX3,tf,,,Embryo,1.0
42593|STAT5B,0.8427859543369669,Mus musculus,STAT5B,tf,,Th9,Spleen,1.0
39910|RPA,0.8428549443167109,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
57975|Input,0.8429541705274892,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
8863|TP53,0.8432178999713981,Mus musculus,TP53,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
9093|STAT5B,0.8432415102531429,Mus musculus,STAT5B,tf,,T Lymphocyte,Spleen,0.0
34970|MYOD1,0.8433306123738169,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
37839|PER2,0.8433468087862028,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
57223|MEN1,0.8437199854999176,Mus musculus,MEN1,tf,,Embryonic Stem Cell,,1.0
50675|SPI1,0.844257335306543,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,0.0
36709|STAT5B,0.8443455384146088,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
9102|STAT5B,0.8446331135063614,Mus musculus,STAT5B,tf,,T Lymphocyte,Spleen,0.0
59455|ZFP57,0.8452601140678293,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
42630|AR,0.845328241253818,Mus musculus,AR,tf,,,Caput Epididymis,1.0
4628|TCF7L1,0.8456133928541263,Mus musculus,TCF7L1,tf,,Lymphocyte,Spleen,1.0
34455|CTCF,0.8457326130219569,Mus musculus,CTCF,tf,,T Lymphocyte,Blood,1.0
41637|POLR3GL,0.846198172338802,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0
48868|CTCF,0.8465313977160489,Mus musculus,CTCF,tf,,Epithelium,Liver,1.0
56596|SMARCA5,0.8468956098021119,Mus musculus,SMARCA5,cr,,Embryonic Fibroblast,,1.0
59041|DDX5,0.8468956098021119,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,0.0
48677|EZH2,0.8468956098021119,Mus musculus,EZH2,cr,,Fibroblast,,1.0
39673|PRDM14,0.8468956110238606,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0
44058|CLOCK,0.8468956110238606,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
55443|KLF4,0.8468956110238606,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
52317|MECP2,0.8468956122456087,Mus musculus,MECP2,cr,,,Cerebellum,1.0
9098|STAT5A,0.8468956134673574,Mus musculus,STAT5A,tf,,T Lymphocyte,Spleen,0.0
47460|TWIST1,0.8468956134673574,Mus musculus,TWIST1,tf,,Epithelium,Limb Bud,1.0
41543|CLOCK,0.8468956134673574,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
56493|EP400,0.8468956146891053,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,1.0
55448|KLF4,0.8468956146891053,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
43317|EP400,0.8468956146891053,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,0.0
40096|BATF,0.8469340908393619,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
33816|JUN,0.8475768226132944,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
40079|STAT3,0.8476518845402771,Mus musculus,STAT3,tf,,Th0,,1.0
2905|TCF7L1,0.8478088541911674,Mus musculus,TCF7L1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
35730|CDX2,0.8478699428425198,Mus musculus,CDX2,tf,,Epithelium,Small Intestine,1.0
4572|STAT3,0.8481384801700238,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
2166|KDM5A,0.8481973485586051,Mus musculus,KDM5A,cr,LF2,Embryonic Stem Cell,Embryo,0.0
38390|STAT1,0.8484452252806418,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
43899|CTNNB1,0.8484687443659704,Mus musculus,CTNNB1,tf,,Hepatocyte,,1.0
47028|NFE2,0.8485040768661748,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
34358|PAX6,0.8493110372526054,Mus musculus,PAX6,tf,,Neural Progenitor-like Cell,,1.0
48138|VDR,0.8495506406838463,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
5855|BCL6,0.8496669642722184,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
33670|RPA,0.8496700541143549,Mus musculus,RPA,other,,B Lymphocyte,,1.0
57907|NR3C1,0.8505114234977678,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
58144|SIX4,0.8507374003663899,Mus musculus,SIX4,tf,C2C12,Myoblast,Muscle,1.0
39098|MZF1,0.8512362553034964,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
47762|KDM2B,0.852729943911426,Mus musculus,KDM2B,cr,MS12,Embryonic Stem Cell,Embryo,1.0
37717|nan,0.8527639941142924,,,,,,,
57264|EZH2,0.8528253804425575,Mus musculus,EZH2,cr,C2C12,Myoblast,Muscle,1.0
43190|JARID2,0.8528253827662666,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
43191|JARID2,0.8528253827662666,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
54465|JUN,0.8528253827662666,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
56161|EZH2,0.8528253850899752,Mus musculus,EZH2,cr,,Fibroblast,,1.0
42077|MYOD1,0.852825390899246,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
57723|POU5F1,0.8528373944501519,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,,1.0
47781|GRHL3,0.8534960048372364,Mus musculus,GRHL3,predicted transcription factor,,,Skin,1.0
55536|RAG2,0.8540512857678401,Mus musculus,RAG2,cr,,B Lymphocyte,,1.0
9487|H2AZ,0.854106799368977,Mus musculus,H2AZ,predicted chromatin regulator,,Neural Progenitor Cell,Embryo,1.0
44798|MED1,0.8542832548219953,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
41561|CTCF,0.854315761778811,Mus musculus,CTCF,tf,,Pre-B Lymphocyte,,1.0
33818|BATF,0.8544978441135609,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,0.0
41343|NANOG,0.8545244617079467,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
6035|MAPK8,0.8545973248065688,Mus musculus,MAPK8,not sure,,Neuron,Brain,1.0
53526|ATRX,0.8547446186693692,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
43874|Ubiquitin,0.8548764026502083,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0
1109|RARA,0.8551286425823541,Mus musculus,RARA,tf,HBG3,Embryonic Stem Cell,Embryo,1.0
33690|STAT5A,0.8551546331843862,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
504|GATA2,0.8552876472093365,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0
34587|TRIM28,0.8553789965073784,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,0.0
40136|IRF4,0.8557558807320651,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
