,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
3294|GTF2E2,0.9778149862349644,Mus musculus,GTF2E2,tf,,T Lymphocyte,Blood,1.0,GTF2E2
4513|RFX1,0.9789638114045076,Mus musculus,RFX1,tf,,Neural Progenitor Cell,Embryo,0.0,RFX1
56408|TGIF2,0.9796787794113904,Mus musculus,TGIF2,tf,J1,Embryonic Stem Cell,Embryo,1.0,TGIF2
37690|ELL3,0.9829920937234038,Mus musculus,ELL3,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,ELL3
59181|NR0B2,0.9833920603934292,Mus musculus,NR0B2,tf,,,Liver,1.0,NR0B2
433|TFCP2,0.98432862436139,Mus musculus,TFCP2,tf,E14,Embryonic Stem Cell,Embryo,0.0,TFCP2
52238|RUVBL1,0.9853286169145888,Mus musculus,RUVBL1,cr,,Embryonic Stem Cell,,0.0,RUVBL1
46425|HCFC1,0.985829950243142,Mus musculus,HCFC1,tf,,Embryonic Stem Cell,Embryo,1.0,HCFC1
41427|ZNF322A,0.9859434638976134,Mus musculus,ZNF322A,tf,E14,Embryonic Stem Cell,Embryo,1.0,ZNF322A
56061|GABPA,0.9861676486620792,Mus musculus,GABPA,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,GABPA
33751|NKX2-1,0.9862159952145456,Mus musculus,NKX2-1,tf,,,Lung,1.0,NKX2-1
34641|MYBL1,0.9865435446328252,Mus musculus,MYBL1,tf,,,Testis,0.0,MYBL1
33052|HEXIM1,0.9865452910619756,Mus musculus,HEXIM1,other,,Embryonic Fibroblast,Embryo,0.0,HEXIM1
2907|NELFA,0.9866426014500376,Mus musculus,NELFA,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0,NELFA
46401|BHLHE40,0.9880609930304309,Mus musculus,BHLHE40,predicted transcription factor,CH12,Lymphoblastoid,Blood,1.0,BHLHE40
42961|PARP14,0.9881533482281694,Mus musculus,PARP14,not sure,,T Lymphocyte,Blood,1.0,PARP14
50392|RORA,0.9881858016390912,Mus musculus,RORA,tf,,,Liver,1.0,RORA
404|DPY30,0.9883104549380266,Mus musculus,DPY30,cr,E14,Embryonic Stem Cell,Embryo,1.0,DPY30
40294|NKX6-1,0.9909553155618562,Mus musculus,NKX6-1,tf,,,Pancreatic Islet,1.0,NKX6-1
36769|ZNF143,0.9921557384747072,Mus musculus,ZNF143,predicted transcription factor,J1,Embryonic Stem Cell,Embryo,1.0,ZNF143
49690|DMRTB1,0.9921636524771918,Mus musculus,DMRTB1,tf,,,Testis,1.0,DMRTB1
55946|HNF1B,0.9924813067625098,Mus musculus,HNF1B,tf,IMCD3,,Kidney,1.0,HNF1B
9267|ZFPM1,0.993855693271978,Mus musculus,ZFPM1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0,ZFPM1
48954|REPIN1,0.9941432660414936,Mus musculus,REPIN1,predicted transcription factor,,T Lymphocyte,,1.0,REPIN1
44266|MITF,0.9942975658218784,Mus musculus,MITF,tf,,Mast Cell,Bone Marrow,0.0,MITF
48619|NFYB,0.996287537820912,Mus musculus,NFYB,tf,E14,Embryonic Stem Cell,Embryo,1.0,NFYB
3000|ASH2L,0.9972270659128232,Mus musculus,ASH2L,cr,,B Lymphocyte,Spleen,1.0,ASH2L
52074|SATB1,0.9974752073835578,Mus musculus,SATB1,tf,,Thymocyte,Thymus,1.0,SATB1
46495|MAZ,0.997542824483188,Mus musculus,MAZ,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,MAZ
55632|SOX10,0.9977350795811608,Mus musculus,SOX10,tf,Melan-a,Melanocyte,,1.0,SOX10
39349|MTOR,0.9977693357876152,Mus musculus,MTOR,other,,Epithelium,Liver,1.0,MTOR
49497|CDK8,0.997868577429238,Mus musculus,CDK8,tf,R1,Embryonic Stem Cell,Embryo,1.0,CDK8
56517|CBX2,0.9983261391147416,Mus musculus,CBX2,cr,E14Tg2A,Embryonic Stem Cell,,1.0,CBX2
50445|AUTS2,0.9984345131737794,Mus musculus,AUTS2,not sure,,,Brain,1.0,AUTS2
50217|FOXK1,0.9985433792257116,Mus musculus,FOXK1,tf,C2C12,Myoblast,Muscle,1.0,FOXK1
46476|CHD2,0.9985883781009836,Mus musculus,CHD2,cr,MEL,Erythroid Progenitor Cell,Blood,1.0,CHD2
36909|ERF,0.998915067342122,Mus musculus,ERF,tf,,Embryonic Fibroblast,,1.0,ERF
47618|MSL2,0.998917673643558,Mus musculus,MSL2,cr,WT26,Embryonic Stem Cell,Embryo,1.0,MSL2
47611|MCRS1,0.9991138129900504,Mus musculus,MCRS1,cr,WT26,Embryonic Stem Cell,Embryo,1.0,MCRS1
39128|KAT8,0.9991274877756768,Mus musculus,KAT8,cr,,Embryonic Stem Cell,Embryo,1.0,KAT8
51967|TBX19,0.9994037242572602,Mus musculus,TBX19,tf,AtT-20,,,1.0,TBX19
2410|NELFB,0.9994189421748684,Mus musculus,NELFB,not sure,,Fibroblast,Embryo,1.0,NELFB
44411|POLR2B,0.9994349776058024,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0,POLR2B
46496|NFE2L2,0.9994485113975008,Mus musculus,NFE2L2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,NFE2L2
56412|POU2F1,0.9996601316962516,Mus musculus,POU2F1,tf,,T Lymphocyte,Spleen,1.0,POU2F1
47835|SRC,0.9997111332336224,Mus musculus,SRC,not sure,,Epithelium,Liver,1.0,SRC
52224|SMAD4,0.9997420196407516,Mus musculus,SMAD4,predicted transcription factor,,,Lung,1.0,SMAD4
43043|THAP11,0.999813421792716,Mus musculus,THAP11,tf,V6.5,Embryonic Stem Cell,Embryo,1.0,THAP11
48959|NUCKS1,0.9998485855796064,Mus musculus,NUCKS1,predicted transcription factor,,Hepatocyte,,1.0,NUCKS1
418|MYCN,0.9998676405017156,Mus musculus,MYCN,tf,E14,Embryonic Stem Cell,Embryo,1.0,MYCN
41357|SUPT5H,0.9999022641671548,Mus musculus,SUPT5H,tf,,Embryonic Stem Cell,Embryo,1.0,SUPT5H
46400|NELFE,0.9999361919873402,Mus musculus,NELFE,not sure,CH12,Lymphoblastoid,Blood,1.0,NELFE
48099|TNFSF11,0.999936363449948,Mus musculus,TNFSF11,other,RAW264.7,Macrophage,,1.0,TNFSF11
47620|KANSL3,0.999950333820508,Mus musculus,KANSL3,cr,WT26,Embryonic Stem Cell,Embryo,1.0,KANSL3
47427|INO80,0.9999630639465656,Mus musculus,INO80,predicted chromatin regulator,J1,Embryonic Stem Cell,Embryo,1.0,INO80
58496|KAT5,0.9999830606461512,Mus musculus,KAT5,cr,E14,Embryonic Stem Cell,Embryo,1.0,KAT5
54355|KCR,0.9999917638694896,Mus musculus,KCR,other,,Spermatocyte,,1.0,KCR
57122|IKZF2,0.9999932374810764,Mus musculus,IKZF2,tf,,T Lymphocyte,,1.0,IKZF2
38461|ELF1,0.9999948752204182,Mus musculus,ELF1,tf,,T Lymphocyte,Blood,1.0,ELF1
48059|NSL1,0.999996406202456,Mus musculus,NSL1,not sure,E14,Embryonic Stem Cell,Embryo,1.0,NSL1
34121|CXXC1,0.9999976388945558,Mus musculus,CXXC1,tf,,,Brain,1.0,CXXC1
49496|CDK7,0.9999980130093522,Mus musculus,CDK7,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0,CDK7
438|ZFX,0.9999998574340572,Mus musculus,ZFX,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0,ZFX
