,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
46474|CTCF,0.659869843019719,Mus musculus,CTCF,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
9222|EBF1,0.6602880450832995,Mus musculus,EBF1,tf,,B Lymphocyte,Spleen,0.0
32783|BMI1,0.6602880450832995,Mus musculus,BMI1,cr,,Astrocyte,,0.0
53639|NLRP3,0.6602880450832995,Mus musculus,NLRP3,other,,T Lymphocyte,Spleen,1.0
53645|NLRP3,0.6602880450832995,Mus musculus,NLRP3,other,,T Lymphocyte,Spleen,0.0
51392|NR3C1,0.6602880450832995,Mus musculus,NR3C1,tf,3134,Epithelium,Mammary Gland,0.0
52816|nan,0.6602880450832995,,,,,,,
9334|TBP,0.6602880450832995,Mus musculus,TBP,tf,V6.5,Embryonic Stem Cell,Embryo,0.0
53940|SPI1,0.6602880450832995,Mus musculus,SPI1,predicted transcription factor,,Neural Stem Cell,,1.0
39636|REL,0.6602880450832995,Mus musculus,REL,tf,,Dendritic Cell,Bone Marrow,0.0
9638|NCOR1,0.6602880450832995,Mus musculus,NCOR1,cr,,Macrophage,Bone Marrow,0.0
32935|5HMC,0.6602880450832995,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
32938|5HMC,0.6602880450832995,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
37881|EGR2,0.6602880450832995,Mus musculus,EGR2,tf,,Dendritic Cell,Bone Marrow,0.0
46|NPAS4,0.6602880450832995,Mus musculus,NPAS4,tf,,Cortical Neuron,Neuric,0.0
53640|IRF4,0.6602880450832995,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Spleen,1.0
41542|CLOCK,0.6602880450832995,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
33050|SRSF2,0.6602880450832995,Mus musculus,SRSF2,other,,Embryonic Fibroblast,Embryo,0.0
43617|IKZF1,0.6602880501091589,Mus musculus,IKZF1,tf,,Pre-B Lymphocyte,,0.0
52514|MEF2D,0.6610071725130298,Mus musculus,MEF2D,tf,,,Retina,1.0
54696|KDM1A,0.6615588685822487,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
40082|BATF,0.6619688532195809,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
46428|CTCF,0.6620120665510995,Mus musculus,CTCF,tf,G1E,Erythroid Cell,Blood,1.0
48259|RUNX1,0.6620549350665581,Mus musculus,RUNX1,tf,,,,0.0
53814|IKZF1,0.6623744521646744,Mus musculus,IKZF1,tf,,B Lymphocyte,,1.0
33262|PPARG,0.6623979939854803,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
35241|MBD1,0.6625263993792235,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
46427|ZNF384,0.6625937961595215,Mus musculus,ZNF384,tf,,Embryonic Stem Cell,Embryo,1.0
34426|SPI1,0.6626048289974499,Mus musculus,SPI1,predicted transcription factor,C2C12,Myoblast,Muscle,0.0
33669|RPA,0.6631087716322396,Mus musculus,RPA,other,,B Lymphocyte,,1.0
33646|RPA,0.6634968246075632,Mus musculus,RPA,other,,B Lymphocyte,,1.0
49722|SPI1,0.6636907745312411,Mus musculus,SPI1,predicted transcription factor,416B,Myeloid Progenitor Cell,Blood,0.0
59432|HEY1,0.6639635946273408,Mus musculus,HEY1,tf,,Cardiomyocyte,,0.0
43182|JARID2,0.6657027761880414,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
53933|HDAC3,0.6661818733567921,Mus musculus,HDAC3,cr,,,Liver,1.0
41766|H2AZ,0.6664454800900459,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,0.0
9487|H2AZ,0.6674119100645752,Mus musculus,H2AZ,predicted chromatin regulator,,Neural Progenitor Cell,Embryo,1.0
56095|TGIF1,0.6674811059650737,Mus musculus,TGIF1,tf,,Embryonic Stem Cell,Embryo,1.0
40132|FOSL2,0.6678955512213962,Mus musculus,FOSL2,tf,,Th0,,1.0
39085|CTCF,0.6682619551245322,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
33634|RPA,0.6685436719914242,Mus musculus,RPA,other,,B Lymphocyte,,0.0
37852|PER1,0.6686311781171834,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
5990|TRIM28,0.6694236071583879,Mus musculus,TRIM28,cr,E14,Embryonic Stem Cell,Embryo,1.0
52258|ETV2,0.6706913729265981,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
55106|PPARG,0.6712798331034103,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
3085|DMC1,0.6725893631024205,Mus musculus,DMC1,not sure,,,Testis,1.0
42067|KMT2B,0.6735129635896387,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
47519|MED1,0.6735494133848501,Mus musculus,MED1,predicted transcription factor,J1,Embryonic Stem Cell,Embryo,1.0
43321|THRB,0.6740787450554195,Mus musculus,THRB,tf,,,Liver,1.0
48648|HDAC1,0.6742688693436799,Mus musculus,HDAC1,cr,J1,Embryonic Stem Cell,Embryo,1.0
55760|CEBPA,0.674400313584346,Mus musculus,CEBPA,tf,,,Liver,1.0
35250|MBD1,0.674589474267684,Mus musculus,MBD1,cr,,Neural Progenitor Cell,Embryo,0.0
8876|H2AZ,0.6746472358478462,Mus musculus,H2AZ,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
50722|UBTF,0.6752866934933592,Mus musculus,UBTF,tf,NIH-3T3,Fibroblast,Embryo,1.0
44782|CEBPA,0.6755709609304024,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
47028|NFE2,0.6758804215004641,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
43424|ASCL2,0.6764682560402562,Mus musculus,ASCL2,tf,,T Lymphocyte,Blood,1.0
3278|GATA3,0.6764682583186701,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,1.0
51022|JARID2,0.6764682748371744,Mus musculus,JARID2,cr,,Embryonic Stem Cell,,1.0
5463|KDM5B,0.6766558917038809,Mus musculus,KDM5B,cr,E14,Embryonic Stem Cell,Embryo,1.0
39877|RPA,0.6770310151173773,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
51239|NLRC5,0.6772185204841639,Mus musculus,NLRC5,tf,,T Lymphocyte,,0.0
54230|GATA6,0.6773468023128009,Mus musculus,GATA6,tf,,Stem cell,,1.0
48135|VDR,0.6781110124003333,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
41867|TCF4,0.6786067311179863,Mus musculus,TCF4,tf,,Hair Follicle Stem Cell,Mouse Back Skin,0.0
40169|CDK9,0.6787771367059461,Mus musculus,CDK9,tf,,Embryonic Stem Cell,Embryo,1.0
42592|STAT3,0.6790008411387236,Mus musculus,STAT3,tf,,Neuron,,0.0
40103|BATF,0.6790431859704994,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
50231|GATA4,0.6792864956684014,Mus musculus,GATA4,tf,,Embryonic Fibroblast,,1.0
41615|NFE2,0.6806198527756916,Mus musculus,NFE2,tf,,Erythroblast,Fetal Liver,1.0
52281|NR3C1,0.6814267140983516,Mus musculus,NR3C1,tf,,,Liver,1.0
6012|NFYA,0.6815013325636514,Mus musculus,NFYA,tf,,Embryonic Stem Cell,Embryo,1.0
57773|FOXD3,0.6818722029364174,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
55796|DAXX,0.6818934101164396,Mus musculus,DAXX,not sure,TKO,,Blood,1.0
3286|GATA3,0.6822763026372809,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,1.0
39049|MED1,0.6824669102145262,Mus musculus,MED1,predicted transcription factor,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
4538|SMAD3,0.6828987993468749,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
8753|STAT3,0.6833264496242634,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
41552|CLOCK,0.6833264496242634,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
48106|CREBBP,0.6833264496242634,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,0.0
59040|DDX5,0.6833264496242634,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,1.0
47819|GLI3,0.6833264496242634,Mus musculus,GLI3,tf,,Epithelium,Limb Bud,0.0
58215|POU5F1,0.6833264496242634,Mus musculus,POU5F1,tf,,Intermediate,,0.0
51766|TRIM28,0.6833264496242634,Mus musculus,TRIM28,cr,C2C12,Myoblast,Muscle,1.0
51238|NLRC5,0.6833264496242634,Mus musculus,NLRC5,tf,,T Lymphocyte,,0.0
48515|POU5F1,0.6842378562569285,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
47012|RUNX2,0.6847607185567696,Mus musculus,RUNX2,tf,MC3T3,,,1.0
38578|CTNNB1,0.6848110789096942,Mus musculus,CTNNB1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
4491|POU5F1,0.6849326234607401,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
4395|KDM6B,0.6864250980884629,Mus musculus,KDM6B,cr,,Macrophage,Bone Marrow,1.0
55265|MYC,0.6870327963290906,Mus musculus,MYC,tf,,,intestinal villus,1.0
40093|FOSL2,0.687049602952315,Mus musculus,FOSL2,tf,,Th17,,1.0
4513|RFX1,0.6874435923131526,Mus musculus,RFX1,tf,,Neural Progenitor Cell,Embryo,0.0
33058|SPI1,0.6876763580727129,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,0.0
39118|CTCF,0.6877952117678778,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
54552|ONECUT1,0.6880417770835425,Mus musculus,ONECUT1,tf,,,Liver,1.0
50491|CTNNB1,0.6888306277065332,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
40124|BATF,0.6888736203532876,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
32797|CTCF,0.6901354475880418,Mus musculus,CTCF,tf,,Epithelium,Limb Bud,1.0
89|TET1,0.6903722438355065,Mus musculus,TET1,cr,,Embryonic Stem Cell,Embryo,1.0
5821|CTCF,0.6905378572572775,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
2885|POU5F1,0.6920229623213777,Mus musculus,POU5F1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
40273|PTF1A,0.6922580976993602,Mus musculus,PTF1A,tf,,,Telencephalon,1.0
5808|HELLS,0.6925035173942459,Mus musculus,HELLS,predicted chromatin regulator,,Fibroblast,Embryo,1.0
54216|EBF1,0.6926370426531836,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
51136|SPI1,0.6929360663265678,Mus musculus,SPI1,predicted transcription factor,,Dendritic Cell,,1.0
44213|NCOA1,0.6930271285154768,Mus musculus,NCOA1,cr,,Epithelium,Hindbrain,1.0
8629|GATA1,0.6935982720426999,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,1.0
33063|IRF4,0.6945127495861003,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
37869|CREBBP,0.6945709009702603,Mus musculus,CREBBP,cr,,Epithelium,Liver,1.0
44364|ING1,0.6945709735000474,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
47008|VDR,0.694787949427406,Mus musculus,VDR,tf,MC3T3,,,1.0
39666|NR1D2,0.6949451730974663,Mus musculus,NR1D2,tf,,Macrophage,,1.0
37861|CRY1,0.6956685198686292,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
51121|DNMT3A,0.6959041786343007,Mus musculus,DNMT3A,cr,TKO,,Blood,1.0
41980|EZH2,0.6959145050817042,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
47683|GATA4,0.6963418572165527,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
529|TAL1,0.6967507499161941,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
56986|TCF4,0.6974462330011963,Mus musculus,TCF4,tf,,Stem cell,Intestine,1.0
37860|CRY2,0.6975755044612092,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
44368|KMT2A,0.6983516503912711,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
47618|MSL2,0.6985136309745739,Mus musculus,MSL2,cr,WT26,Embryonic Stem Cell,Embryo,1.0
5467|IKZF3,0.698700609244007,Mus musculus,IKZF3,tf,,Thymocyte,Thymus,1.0
37598|NR3C1,0.7005223192172603,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
41634|POLR3D,0.7014160137804867,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
50848|WT1 ,0.7016402258696819,Mus musculus,WT1 ,tf,,Cortex,Kidney,1.0
38466|CBFB,0.7017328961290785,Mus musculus,CBFB,predicted transcription factor,,T Lymphocyte,Blood,1.0
8639|RAD51,0.7019402788482044,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
5670|MBD3,0.7030708781073526,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
42628|AR,0.7030708781073526,Mus musculus,AR,tf,,,Caput Epididymis,1.0
8346|HOXA9,0.7030708781073526,Mus musculus,HOXA9,tf,,Myeloid Cell,Bone Marrow,0.0
56087|SMARCA5,0.7030708781073526,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
36051|CTCF,0.7030708781073526,Mus musculus,CTCF,tf,,Epithelium,Embryonic Liver,0.0
5671|MBD3,0.7030708781073526,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,0.0
48527|MYC,0.7030708781073526,Mus musculus,MYC,tf,,T Lymphocyte,,0.0
56273|AEBP2,0.7030708781073526,Mus musculus,AEBP2,tf,,,Thymus,0.0
41785|RNF2,0.7030708781073526,Mus musculus,RNF2,predicted transcription factor,,Epithelium,Forebrain,1.0
430|SMAD1,0.7030708781073526,Mus musculus,SMAD1,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,0.0
37866|PER2,0.7041070547780192,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
33914|SOX2,0.7041847803941532,Mus musculus,SOX2,tf,,,Embryo,1.0
44529|RELA,0.704652729582428,Mus musculus,RELA,tf,,,Bone Marrow,0.0
34423|MYOD1,0.7052009898678938,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
39098|MZF1,0.7054633206302378,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
5806|E2F3,0.7056893126926731,Mus musculus,E2F3,tf,,Fibroblast,Embryo,1.0
2855|KDM2A,0.7058152232426632,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
56612|GATA1,0.7066314379922949,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
34542|SOX2,0.7074074968906299,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,1.0
33116|KDM5A,0.7074923698527298,Mus musculus,KDM5A,cr,,Embryonic Stem Cell,Embryo,1.0
39089|CTCF,0.707986961104022,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
39127|KAT8,0.7084464252436904,Mus musculus,KAT8,cr,,Embryonic Stem Cell,Embryo,1.0
56835|SPI1,0.7085598474761805,Mus musculus,SPI1,predicted transcription factor,F9,Embryonic Stem Cell,Embryo,1.0
34425|MYC,0.7087456562330436,Mus musculus,MYC,tf,C2C12,Myoblast,Muscle,1.0
2887|RNF2,0.7103740715256447,Mus musculus,RNF2,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
44170|ELK3,0.7106098926752238,Mus musculus,ELK3,tf,NIH-3T3,Fibroblast,Embryo,1.0
4572|STAT3,0.7109069721506389,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
48501|POU5F1,0.7110681579046467,Mus musculus,POU5F1,tf,,Stem cell,Ectoderm,1.0
39084|CTCF,0.7115107209975624,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
39115|CTCF,0.7125492593422901,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
59155|TRIM28,0.7125978307413748,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
48363|RNF2,0.712650774241621,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
56092|BAZ1A,0.7126643684098017,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
35594|ARNTL,0.7127093333429246,Mus musculus,ARNTL,predicted transcription factor,,,Liver,1.0
4406|MYOD1,0.7127891128449139,Mus musculus,MYOD1,tf,,Embryonic Stem Cell,Embryo,1.0
5464|KDM5B,0.7131728411759553,Mus musculus,KDM5B,cr,E14,Embryonic Stem Cell,Embryo,1.0
41202|RNF2,0.713588745256649,Mus musculus,RNF2,predicted transcription factor,,B Lymphocyte,Spleen,1.0
51237|NLRC5,0.7138501241248391,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
42081|KMT2B,0.713968730932017,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
321|MYOD1,0.7140432665304086,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
39086|CTCF,0.7151567851779518,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
2444|GATA1,0.715252441073604,Mus musculus,GATA1,tf,MEL86,Erythroid Progenitor Cell,Blood,0.0
39593|RELA,0.7170688594332801,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
5370|CREBBP,0.7173749082370304,Mus musculus,CREBBP,cr,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
5909|EZH1,0.7180349199319978,Mus musculus,EZH1,cr,C2C12,Myoblast,Muscle,1.0
39103|MZF1,0.7195206353718688,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
43189|JARID2,0.7199613710764129,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
49341|MED1,0.7202311243228045,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
8335|SOX11,0.7204327354296345,Mus musculus,SOX11,tf,,Neural Progenitor Cell,Embryo,0.0
40062|MYC,0.7204327354296345,Mus musculus,MYC,tf,,Resting T Cell,Spleen,0.0
41861|SMC3,0.7204327354296345,Mus musculus,SMC3,predicted chromatin regulator,,Fibroblast,Embryo,0.0
38899|MYC,0.7204327354296345,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,0.0
35240|MBD1,0.7204327386945999,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
9150|GATA3,0.7204327386945999,Mus musculus,GATA3,tf,,Thymocyte,,0.0
44573|T,0.7207505563305435,Mus musculus,T,tf,,Embryonic Stem Cell,Embryo,1.0
32994|TAF7L,0.7210093248758952,Mus musculus,TAF7L,predicted transcription factor,10T1/2,Fibroblast,Embryo,1.0
8980|MEN1,0.7211767164765437,Mus musculus,MEN1,tf,3.2N,Embryonic Stem Cell,Embryo,1.0
48257|RUNX1,0.7218923432910045,Mus musculus,RUNX1,tf,,,,0.0
40100|IRF4,0.7225362008730157,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
47427|INO80,0.7229659863993392,Mus musculus,INO80,predicted chromatin regulator,J1,Embryonic Stem Cell,Embryo,1.0
58541|SMAD1/5,0.7236853869857173,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
48619|NFYB,0.724381469557033,Mus musculus,NFYB,tf,E14,Embryonic Stem Cell,Embryo,1.0
46486|USF2,0.7247691418454949,Mus musculus,USF2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
55307|Input,0.7248005278177988,Mus musculus,Input,other,,,Small Intestine,1.0
5957|RARG,0.7250894459278754,Mus musculus,RARG,tf,F9,,Embryo,1.0
58831|SUMO2,0.7252060007420325,Mus musculus,SUMO2,other,,Dendritic Cell,Bone Marrow,1.0
44168|ELK3,0.7253744029194823,Mus musculus,ELK3,tf,NIH-3T3,Fibroblast,Embryo,1.0
46999|RXRA,0.7257089566870345,Mus musculus,RXRA,tf,MC3T3,,,1.0
44665|T,0.7259061979681277,Mus musculus,T,tf,,Th17,,1.0
39875|RPA,0.7259471269478666,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
33762|POU5F1,0.7262466177185726,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
39122|MZF1,0.7263068419271947,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
37855|CREBBP,0.7282007903775158,Mus musculus,CREBBP,cr,,Epithelium,Liver,0.0
58288|NRF1,0.7283413995246828,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
53949|YY1,0.7284057172951632,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
57294|TEC,0.7284923533104,Mus musculus,TEC,other,,Epithelium,,1.0
44370|SIN3A,0.7290474527966542,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,1.0
43786|CEBPB,0.7292276119202106,Mus musculus,CEBPB,tf,BV2,Microglial Cell,,1.0
38467|HSF1,0.7294781731877683,Mus musculus,HSF1,tf,,Striatal Cell,,1.0
53929|RORA,0.7296878579715398,Mus musculus,RORA,tf,,,Liver,1.0
331|SIN3B,0.7297215937302189,Mus musculus,SIN3B,tf,C2C12,Myoblast,Muscle,0.0
44403|POLR3D,0.7311816188467793,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
41588|TFAP2A,0.7314339431450676,Mus musculus,TFAP2A,predicted transcription factor,,Epithelium,Prostate,1.0
49205|CDK9,0.731777720800772,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
38157|MEF2D,0.7325803844433316,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
55152|MYOD1,0.7332824625070871,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,0.0
55686|EZH1,0.7333720131896226,Mus musculus,EZH1,cr,,,Mammary Gland,1.0
53919|NR1D1,0.7343896082757745,Mus musculus,NR1D1,tf,,,Epididymal White Adipose Tissue,0.0
35238|MBD4,0.7348814841134625,Mus musculus,MBD4,cr,,Neural Progenitor Cell,Embryo,0.0
36884|MYC,0.7351082395461974,Mus musculus,MYC,tf,,Pre-B Lymphocyte,,1.0
53413|PPARA,0.7351977248352806,Mus musculus,PPARA,tf,,Erythroid Cell,Liver,0.0
33049|SRSF2,0.735298517473876,Mus musculus,SRSF2,other,,Embryonic Fibroblast,Embryo,1.0
42001|SMAD1,0.7353557823716416,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
38308|CTNNB1,0.7358521240762261,Mus musculus,CTNNB1,tf,,Neural Progenitor Cell,,1.0
56608|GATA1,0.7359576450698175,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
9938|AHR,0.7359604871084291,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
9148|GATA3,0.7359604900474207,Mus musculus,GATA3,tf,,Erythroblast,Fetal Liver,0.0
40368|IRF8,0.7359604900474207,Mus musculus,IRF8,tf,,T Lymphocyte,Blood,1.0
54539|EZH2,0.7360068535117457,Mus musculus,EZH2,cr,,Embryonic Stem Cell,,1.0
39862|BATF,0.7360758626144641,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Spleen,1.0
48581|HSF2,0.7362945004661618,Mus musculus,HSF2,tf,,Spermatocyte,Testis,0.0
533|RBPJ,0.7366765172734377,Mus musculus,RBPJ,tf,G4A2,T Lymphocyte,Blood,1.0
9028|MEIS1,0.7368427810500572,Mus musculus,MEIS1,tf,P19.6,,Embryo,0.0
53236|CHRM2,0.7371253164662285,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
177|RXRG,0.737149972574355,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
37840|CRY2,0.7376476085824786,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
50226|ZBTB17,0.7380339750214606,Mus musculus,ZBTB17,tf,70Z/3,Lymphoblast,,0.0
39117|CTCF,0.7397213153055516,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
43035|TFAP2C,0.7397903987222534,Mus musculus,TFAP2C,predicted transcription factor,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
49765|RAD21,0.7400119960716862,Mus musculus,RAD21,not sure,,,Spleen,1.0
44257|TCF7L1,0.7402365089419577,Mus musculus,TCF7L1,tf,,Mast Cell,Bone Marrow,0.0
97|SMAD3,0.7405195500164061,Mus musculus,SMAD3,tf,38B9,Pre-B Lymphocyte,Blood,1.0
9241|MYF5,0.740707069700831,Mus musculus,MYF5,tf,,Myoblast,Skeletal Muscle,1.0
47615|MSL1,0.7410362988627773,Mus musculus,MSL1,cr,WT26,Embryonic Stem Cell,Embryo,1.0
54435|CEBPB,0.7414213310893079,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
55792|ATRX,0.7415873796047185,Mus musculus,ATRX,cr,J1,Embryonic Stem Cell,Embryo,1.0
41264|CEBPA,0.7416543505563528,Mus musculus,CEBPA,tf,,Hematopoietic Stem Cell,,0.0
52283|NR3C1,0.742218849602496,Mus musculus,NR3C1,tf,,,Liver,1.0
4576|STAT3,0.7427036351518983,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
41633|POLR3D,0.7431034335263909,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
47120|RBPJ,0.74314581325931,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
51234|NLRC5,0.743324070462558,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
56837|SPI1,0.7443389095160078,Mus musculus,SPI1,predicted transcription factor,D3,Embryonic Stem Cell,,1.0
39893|CEBPA,0.7443519568026631,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
48699|SOX3,0.7443976322306894,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,,1.0
33744|SOX2,0.7444085876521779,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
5187|RELA,0.7444127759744062,Mus musculus,RELA,tf,,Macrophage,Bone Marrow,1.0
34613|ARNTL,0.744502981825015,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
33650|H2AFX,0.7446310194017904,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
47449|5HMC,0.7451502406031045,Mus musculus,5HMC,other,,Spermatid,Testis,1.0
8649|AICDA,0.7451824481119074,Mus musculus,AICDA,cr,,B Lymphocyte,Blood,1.0
4581|STAT3,0.745486918969511,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
55108|PPARG,0.745856262402051,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
8305|RCOR1,0.7464598677628254,Mus musculus,RCOR1,both predicted transcription factor and chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
56519|RYBP,0.7472143528492721,Mus musculus,RYBP,tf,E14Tg2A,Embryonic Stem Cell,,1.0
9263|EZH2,0.7475606854920015,Mus musculus,EZH2,cr,E14,Embryonic Stem Cell,Embryo,1.0
2820|CTR9,0.7477400283771831,Mus musculus,CTR9,both predicted transcription factor and chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
38610|STAT5A,0.7478976308796375,Mus musculus,STAT5A,tf,,T Lymphocyte,Blood,0.0
4561|SPNS1,0.7486013714084239,Mus musculus,SPNS1,tf,,Th2,Blood,1.0
43702|RUNX2,0.7494349601869187,Mus musculus,RUNX2,tf,MC3T3,Osteoblast,,1.0
44842|RXRA,0.7494789839338527,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
