,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
53512|TRIM28,0.014856891754194869,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
33668|IKZF1,0.014860127460229933,Mus musculus,IKZF1,tf,,B Lymphocyte,Liver,1.0
36199|REST,0.014895760238970036,Mus musculus,REST,tf,,Embryonic Stem Cell,Embryo,1.0
51040|CEBPA,0.01490873581481147,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
52743|RNF2,0.0150717522134386,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
55524|RAG1,0.015120954864957077,Mus musculus,RAG1,cr,,Thymocyte,,1.0
55330|NBN,0.015124239943408196,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
44482|MEIS1,0.015130811940062569,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
44560|NANOG,0.015160416298757882,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
32904|TMPRSS4,0.015206566435741729,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
36735|ESR1,0.0152296867261782,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
43656|RARA,0.015246219700757072,Mus musculus,RARA,tf,,,Liver,1.0
44154|MKL1,0.015262768089309408,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,0.0
52256|ETV2,0.015276017905804282,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
44220|SMARCC2,0.015319148059064352,Mus musculus,SMARCC2,cr,,Epithelium,Hindbrain,1.0
34119|HIST1H1D,0.015319148059064352,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,0.0
44155|MKL2,0.015335764403385284,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0
46502|ZMIZ1,0.015349068620327316,Mus musculus,ZMIZ1,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
44715|ETS1,0.015352396222746163,Mus musculus,ETS1,tf,,Thymocyte,,1.0
44214|NCOA1,0.01535905328603811,Mus musculus,NCOA1,cr,,Epithelium,Hindbrain,1.0
2766|GATA3,0.015402384644332195,Mus musculus,GATA3,tf,,T Lymphocyte,Lymph Node,0.0
46425|HCFC1,0.015445820920306587,Mus musculus,HCFC1,tf,,Embryonic Stem Cell,Embryo,1.0
48852|KDM4A,0.015455859596908473,Mus musculus,KDM4A,cr,3T3-L1,Preadipocyte,Adipose,1.0
504|GATA2,0.015459207066855616,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0
44782|CEBPA,0.015519568037198759,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
34023|RNF2,0.015529647840428743,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
39607|RELB,0.015556554790162812,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
52509|MEF2D,0.015576761249749277,Mus musculus,MEF2D,tf,,,Retina,1.0
50202|TAL1,0.01559699022887263,Mus musculus,TAL1,tf,J1,Embryonic Stem Cell,Embryo,1.0
35256|MBD4,0.01561386492810286,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
39604|STAT3,0.015678131734637054,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
5531|RXRA,0.015688299842304826,Mus musculus,RXRA,tf,F9,,Embryo,1.0
33444|LDB1,0.01572902886750547,Mus musculus,LDB1,not sure,,,Bone Marrow,1.0
39633|RUNX1,0.015749427371382775,Mus musculus,RUNX1,tf,,Dendritic Cell,Bone Marrow,0.0
55304|PRDM1,0.015783475303601635,Mus musculus,PRDM1,tf,,,Small Intestine,1.0
37826|PER2,0.01578688356644728,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
44842|RXRA,0.015831248456626885,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
53947|YY1,0.01583808330528064,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
2630|CHD7,0.015879145559757953,Mus musculus,CHD7,cr,R1,Embryonic Stem Cell,Embryo,1.0
4624|TCF7L1,0.015879145559757953,Mus musculus,TCF7L1,tf,,Thymocyte,Thymus,1.0
46437|GATA2,0.015889425375046323,Mus musculus,GATA2,tf,G1E-ER4,Erythroid Cell,Blood,1.0
41527|H2AZ,0.015892853247936586,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
44362|ING1,0.015906571080917056,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
51923|STAT1,0.015982200763419527,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
37886|E2F1,0.016054680072143106,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0
41938|HIRA,0.01606159753264128,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
1108|RARA,0.016096223163421644,Mus musculus,RARA,tf,HBG3,Embryonic Stem Cell,Embryo,1.0
42982|ATOH1,0.01609968924212455,Mus musculus,ATOH1,tf,,,Intestinal Crypt,1.0
64189|CTCF,0.016123969706273448,Mus musculus,CTCF,tf,,,Forebrain,1.0
46440|GATA1,0.01619003204879823,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
53236|CHRM2,0.016249336886233007,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
54436|CEBPB,0.016252831193577247,Mus musculus,CEBPB,tf,,B Lymphocyte,,1.0
53927|NR1D1,0.01626331797782866,Mus musculus,NR1D1,tf,,,Liver,1.0
51861|DNMT3B,0.01626331797782866,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0
51781|BRD3,0.01626331797782866,Mus musculus,BRD3,predicted chromatin regulator,G1E,Erythroid Cell,Blood,1.0
56382|RNF2,0.01628080883120127,Mus musculus,RNF2,predicted transcription factor,,Crypt cells,,1.0
33575|RXRA,0.016308827709309495,Mus musculus,RXRA,tf,F9,,Embryo,1.0
51862|DNMT3A,0.01631583887822385,Mus musculus,DNMT3A,cr,,Embryonic Stem Cell,,1.0
55112|PPARG,0.01631583887822385,Mus musculus,PPARG,tf,,,Adipose,1.0
56416|ZMIZ1,0.016400174454123527,Mus musculus,ZMIZ1,not sure,8946,T Lymphocyte,,1.0
6011|MAPK8,0.016414266610881183,Mus musculus,MAPK8,not sure,,Embryonic Stem Cell,Embryo,1.0
8844|CBFB,0.01642131657634576,Mus musculus,CBFB,predicted transcription factor,,Thymocyte,Thymus,0.0
37909|MAFF,0.016435424285165135,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,0.0
50688|CREB1,0.016442482030007775,Mus musculus,CREB1,tf,MC3T3,,,1.0
34958|CREB1,0.016449542369464436,Mus musculus,CREB1,tf,,,Liver,1.0
33762|POU5F1,0.01649903745738357,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
37716|PRDM4,0.01650611858055442,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
44174|SPNS1,0.01650611858055442,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
2983|AFF4,0.016552209321560464,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0
55311|TRIM63,0.016605527782425963,Mus musculus,TRIM63,predicted chromatin regulator,,,Small Intestine,0.0
44830|RXRA,0.016616209093907083,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
56517|CBX2,0.016669703886512503,Mus musculus,CBX2,cr,E14Tg2A,Embryonic Stem Cell,,1.0
41633|POLR3D,0.016680420509733767,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
51039|CEBPA,0.016709026994228392,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
34406|SPI1,0.016723345969104186,Mus musculus,SPI1,predicted transcription factor,C2C12,Myoblast,Muscle,0.0
39110|CTCF,0.016748429435715556,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
97|SMAD3,0.016748429435715556,Mus musculus,SMAD3,tf,38B9,Pre-B Lymphocyte,Blood,1.0
55976|SMC1A,0.016816675423521454,Mus musculus,SMC1A,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
59473|ZFP57,0.016838276142239237,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
41874|DNMT3L,0.016852689800623984,Mus musculus,DNMT3L,cr,E14,Embryonic Stem Cell,Embryo,1.0
39940|PR,0.016859900585840654,Mus musculus,PR,predicted transcription factor,,Epithelium,Mammary Gland,1.0
54598|STAT3,0.016932153671288037,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
36704|STAT3,0.016932153671288037,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
53691|STAT3,0.01694301443633887,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
40070|MAF,0.01694663601472861,Mus musculus,MAF,tf,,Th17,,1.0
5204|CEBPA,0.016968379387066367,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
59295|ATF4,0.016972005600334013,Mus musculus,ATF4,tf,,Embryonic Fibroblast,Embryo,1.0
55310|TRIM63,0.01705195007193301,Mus musculus,TRIM63,predicted chromatin regulator,,,Small Intestine,1.0
47312|RBPJ,0.01705923368587115,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
37646|NR3C1,0.01706287648993715,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
33369|LHX2,0.017077454355714637,Mus musculus,LHX2,tf,,,Mouse Back Skin,1.0
56415|ZMIZ1,0.017088394739677788,Mus musculus,ZMIZ1,not sure,8946,T Lymphocyte,,1.0
49846|EED,0.017088394739677788,Mus musculus,EED,cr,,Spermatocyte,,1.0
8330|SOX3,0.017124905959160563,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,0.0
8629|GATA1,0.017249543183846385,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,1.0
57985|FOXD3,0.017253220685688003,Mus musculus,FOXD3,tf,,,Ectoderm,1.0
48386|H3S28ph,0.017286348353302772,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
41538|H2AZ,0.017290032557112,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
51919|STAT1,0.017293717431638978,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
47698|GATA4,0.01730477608047414,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
50079|TAL1,0.01732691150031889,Mus musculus,TAL1,tf,J1,Embryonic Stem Cell,Embryo,1.0
53009|KAT2B,0.017349071100128892,Mus musculus,KAT2B,predicted chromatin regulator,,Embryonic Stem Cell,,1.0
48140|RXRA,0.017360159973922824,Mus musculus,RXRA,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
32906|SMC1A,0.017423111329030815,Mus musculus,SMC1A,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,0.0
55528|RAG2,0.01743424060240875,Mus musculus,RAG2,cr,,Thymocyte,,1.0
51067|SPI1,0.017489978067164475,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
3255|FOXA2,0.017493699301358127,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
3258|FOXA2,0.017493699301358127,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
47755|SP1,0.017501143797661406,Mus musculus,SP1,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
39125|CTCF,0.01752349351675168,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
33994|TET2,0.017534677510485357,Mus musculus,TET2,cr,,,Bone Marrow,1.0
39662|SPI1,0.01754959898039875,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,0.0
52744|RNF2,0.01757573763509983,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
58983|SETDB1,0.017579474440007903,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
9639|BCL6,0.017620624071601945,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0
34415|MYOD1,0.01764310395525866,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
41202|RNF2,0.017676869670466548,Mus musculus,RNF2,predicted transcription factor,,B Lymphocyte,Spleen,1.0
39100|CTCF,0.01769189434676598,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
44776|CREBBP,0.01776341046071479,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,1.0
58206|POU5F1,0.017774724994609654,Mus musculus,POU5F1,tf,,Intermediate,,1.0
40102|HIF1A,0.017808705493881468,Mus musculus,HIF1A,predicted chromatin regulator,,Th17,,1.0
41980|EZH2,0.01782760748312223,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
51779|GATA1,0.01783895688915253,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
36910|nan,0.01783895688915253,,,,,,,
41598|FOXA1,0.017873042092749116,Mus musculus,FOXA1,tf,,Epithelium,Kidney,1.0
54705|BRWD1,0.017892002308067534,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0
41836|CEBPA,0.017987060899795477,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
41512|CEBPA,0.017987060899795477,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,0.0
38063|BIRA,0.018040481566663352,Mus musculus,BIRA,not sure,,Embryonic Stem Cell,Embryo,1.0
532|NOTCH1,0.018082549783920213,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,G4A2,T Lymphocyte,Blood,1.0
55796|DAXX,0.018120866156001295,Mus musculus,DAXX,not sure,TKO,,Blood,1.0
40133|BATF,0.018136212070826514,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
53513|TRIM28,0.018151569061182975,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
37644|RELA,0.018174625326833813,Mus musculus,RELA,tf,,Macrophage,Bone Marrow,1.0
3082|DMC1,0.018205405836319685,Mus musculus,DMC1,not sure,,,Testis,1.0
52756|RAG2,0.018205405836319685,Mus musculus,RAG2,cr,,Thymocyte,,1.0
41615|NFE2,0.01821695997500749,Mus musculus,NFE2,tf,,Erythroblast,Fetal Liver,1.0
50453|BMI1,0.018243943935066093,Mus musculus,BMI1,cr,,,Brain,1.0
44167|ELK3,0.018247801565418522,Mus musculus,ELK3,tf,NIH-3T3,Fibroblast,Embryo,1.0
54305|H3F3B,0.01829801404185398,Mus musculus,H3F3B,other,R1,Embryonic Stem Cell,Embryo,0.0
40132|FOSL2,0.01830188141125819,Mus musculus,FOSL2,tf,,Th0,,1.0
56143|SUZ12,0.018309618239277552,Mus musculus,SUZ12,cr,,Embryonic Fibroblast,,1.0
32806|nan,0.018309618239277552,,,,,,,
55455|SMARCA4,0.01832122870578417,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
49761|RAD21,0.018332845443984877,Mus musculus,RAD21,not sure,,,Spleen,1.0
2891|SMAD2/3,0.018336719084212975,Mus musculus,SMAD2/3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
4504|RAD51,0.018394907410843514,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
53687|STAT3,0.01841045083481785,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
52745|KDM2B,0.01841822674090493,Mus musculus,KDM2B,cr,3T3-L1,Preadipocyte,Adipose,1.0
58541|SMAD1/5,0.018464940943663015,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
4572|STAT3,0.01849613977021966,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
43215|SMARCA4,0.018511756009535623,Mus musculus,SMARCA4,cr,RN2,Leukemic Blast Cell,Bone Marrow,1.0
58641|MED1,0.018523475555508557,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
41977|EHMT2,0.018527383474490743,Mus musculus,EHMT2,cr,,Embryonic Stem Cell,Embryo,1.0
52260|ETV2,0.018550845733587853,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
5131|ATRX,0.018668536838555478,Mus musculus,ATRX,cr,E14,Embryonic Stem Cell,Embryo,1.0
55760|CEBPA,0.018696089360812088,Mus musculus,CEBPA,tf,,,Liver,1.0
34942|CREB1,0.01874735015841526,Mus musculus,CREB1,tf,,,Liver,1.0
47504|KDM1A,0.01877895467584374,Mus musculus,KDM1A,cr,3T3-L1,Preadipocyte,Adipose,1.0
35566|SFMBT1,0.018893901377409768,Mus musculus,SFMBT1,other,,Pachynema Cell,,1.0
55312|Input,0.018905826505278098,Mus musculus,Input,other,,,Small Intestine,1.0
52226|E4F1,0.018929695969929782,Mus musculus,E4F1,tf,,Embryonic Fibroblast,Embryo,1.0
36726|TOP2A,0.018937658152545514,Mus musculus,TOP2A,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
44073|RUNX2,0.018945623183664537,Mus musculus,RUNX2,tf,MC3T3,,,1.0
39103|MZF1,0.01898948180679176,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
38446|SPI1,0.018993473232778998,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
9102|STAT5B,0.019017436775543538,Mus musculus,STAT5B,tf,,T Lymphocyte,Spleen,0.0
43538|JUNB,0.0190454267343876,Mus musculus,JUNB,tf,,Dendritic Cell,,1.0
52508|MEF2D,0.0190454267343876,Mus musculus,MEF2D,tf,,,Retina,1.0
9096|STAT5B,0.019105523197700237,Mus musculus,STAT5B,tf,,T Lymphocyte,Spleen,0.0
47615|MSL1,0.019109535354847107,Mus musculus,MSL1,cr,WT26,Embryonic Stem Cell,Embryo,1.0
53919|NR1D1,0.019157737143056918,Mus musculus,NR1D1,tf,,,Epididymal White Adipose Tissue,0.0
54695|KDM1A,0.019161758620255653,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
52283|NR3C1,0.019222166946954323,Mus musculus,NR3C1,tf,,,Liver,1.0
55532|RAG1,0.01923426801705724,Mus musculus,RAG1,cr,R1,Embryonic Stem Cell,Embryo,1.0
38157|MEF2D,0.01924637556160708,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
4625|TCF7L1,0.01924637556160708,Mus musculus,TCF7L1,tf,,Thymocyte,Thymus,1.0
48103|CREBBP,0.019258489583258816,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
41893|EGR2,0.019274651692209682,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,0.0
36815|PHF19,0.019282737068490978,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,0.0
8570|EBF1,0.019282737068490978,Mus musculus,EBF1,tf,,B Lymphocyte,Bone Marrow,1.0
51778|BRD4,0.019375926255817175,Mus musculus,BRD4,cr,G1E,Erythroid Cell,Blood,1.0
4540|SMAD3,0.019379986624886106,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
51885|PRDM16,0.019396235331418658,Mus musculus,PRDM16,tf,,,Adipose,1.0
52277|NR3C1,0.01940842945584808,Mus musculus,NR3C1,tf,,,Liver,1.0
54444|EBF1,0.019432837245035823,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
57255|YY1,0.01943690774405681,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
36974|CHD4,0.019530729330256565,Mus musculus,CHD4,cr,,Embryonic Fibroblast,,1.0
5370|CREBBP,0.01953481723990997,Mus musculus,CREBBP,cr,,Haematopoietic Progenitor Cell,Bone Marrow,1.0
4406|MYOD1,0.019547085329331658,Mus musculus,MYOD1,tf,,Embryonic Stem Cell,Embryo,1.0
38210|ARNTL,0.019571641139147878,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
47001|RUNX2,0.019633145302297973,Mus musculus,RUNX2,tf,MC3T3,,,1.0
33723|SOX17,0.01964957410264062,Mus musculus,SOX17,tf,KH2,Embryonic Stem Cell,Embryo,1.0
38079|RUNX1,0.019698930555988224,Mus musculus,RUNX1,tf,,Megakaryocyte,,1.0
36736|NR3C1,0.019843488451917416,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
44800|MED1,0.01987665636975218,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
53551|POU5F1,0.01991402649999095,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
52113|FOXA2,0.01991402649999095,Mus musculus,FOXA2,tf,,Beta cell,Pancreatic Islet,1.0
41946|ESR1,0.019938973026609966,Mus musculus,ESR1,tf,,,Uterus,1.0
50217|FOXK1,0.01995978204875261,Mus musculus,FOXK1,tf,C2C12,Myoblast,Muscle,1.0
8847|RUNX1,0.020018145357222947,Mus musculus,RUNX1,tf,,Thymocyte,Thymus,0.0
174|RXRG,0.020034847154589395,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,0.0
37829|CLOCK,0.020043202484986162,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
170|PPARG,0.020101772597499123,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
48369|EZH2,0.02011015159453462,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
41968|RUNX3,0.02013950141451636,Mus musculus,RUNX3,tf,,T Lymphocyte,,1.0
59179|NR0B2,0.020261480803296848,Mus musculus,NR0B2,tf,,,Liver,1.0
5532|RXRA,0.02028679596570595,Mus musculus,RXRA,tf,F9,,Embryo,1.0
43846|SOX2,0.020316364206118123,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
8315|H2AZ,0.020333276739572827,Mus musculus,H2AZ,predicted chromatin regulator,,Spermatid,Testis,1.0
55144|RUNX1,0.020337506737127895,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,1.0
436|TET1,0.020435002745601394,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
55764|CEBPA,0.020439250671846085,Mus musculus,CEBPA,tf,,,Liver,1.0
49091|ZNF335,0.020456249860642973,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
33078|IRF4,0.020524366469271537,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
33809|STAT3,0.020549959694456756,Mus musculus,STAT3,tf,,Th17,Spleen,1.0
55331|NBN,0.020626901649268614,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
58613|IRF4,0.02063974900262069,Mus musculus,IRF4,predicted transcription factor,,Plasmablast,,1.0
34040|NANOG,0.020729870384661363,Mus musculus,NANOG,tf,,,Embryo,1.0
39096|SMARCA4,0.020742772030217838,Mus musculus,SMARCA4,cr,,Embryonic Fibroblast,Embryo,0.0
51128|DNMT3B,0.02076428988250788,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0
4588|STAT4,0.020876487635144502,Mus musculus,STAT4,tf,,T Lymphocyte,Blood,1.0
55102|PPARG,0.020880813162311242,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
49093|ZNF335,0.020906782260381833,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
52261|ETV2,0.020976166875902983,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
58208|POU5F1,0.020993543448292868,Mus musculus,POU5F1,tf,,iPSC,,1.0
51922|STAT1,0.021002236301711694,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
52741|RNF2,0.021084970437536175,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
47762|KDM2B,0.02109369531321363,Mus musculus,KDM2B,cr,MS12,Embryonic Stem Cell,Embryo,1.0
5383|STAT1,0.02113736552372658,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
40163|CDK8,0.02119425112198866,Mus musculus,CDK8,tf,,Embryonic Stem Cell,Embryo,1.0
51773|GATA1,0.02120301423585484,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
43782|CEBPA,0.021224935429608828,Mus musculus,CEBPA,tf,BV2,Microglial Cell,,1.0
52520|MEF2D,0.021352456706909922,Mus musculus,MEF2D,tf,,,Retina,1.0
3294|GTF2E2,0.02136127510652348,Mus musculus,GTF2E2,tf,,T Lymphocyte,Blood,1.0
2816|ATF7IP,0.021409831366007104,Mus musculus,ATF7IP,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
55526|RAG2,0.02154273203180809,Mus musculus,RAG2,cr,,Thymocyte,,1.0
35373|CTCF,0.02167186476979542,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
49558|FOSB,0.021725489985861227,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
42147|CEBPA,0.021734438411117864,Mus musculus,CEBPA,tf,,Macrophage,Bone Marrow,1.0
51777|BRD4,0.021765782422845322,Mus musculus,BRD4,cr,G1E,Erythroid Cell,Blood,1.0
43713|BATF,0.021801650896387272,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
48322|ATF3,0.021842062592659996,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,1.0
9160|NKX3-1,0.021860043642979485,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,1.0
47028|NFE2,0.021878037192681755,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
37861|CRY1,0.02198174299813577,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
52795|FGFR1,0.02201338789478566,Mus musculus,FGFR1,not sure,,Embryonic Stem Cell,Embryo,1.0
44157|SPNS1,0.02205413069343208,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
2998|ARNTL,0.022113093765552986,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
34320|REST,0.022122176806059903,Mus musculus,REST,tf,,Neural Progenitor Cell,,1.0
166|PPARG,0.02218584629732708,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
41713|H3S28ph,0.02220862284504004,Mus musculus,H3S28ph,other,,B Lymphocyte,,1.0
36747|NR3C1,0.02220862284504004,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
5414|NR1H2,0.022263367073301142,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
34262|JUND,0.022281640431643726,Mus musculus,JUND,tf,,Striatal Cell,,0.0
5807|E2F3,0.022281640431643726,Mus musculus,E2F3,tf,,Fibroblast,Embryo,1.0
32907|TMPRSS4,0.022309074193909623,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
53556|CBX7,0.022327379194862412,Mus musculus,CBX7,cr,E14,Embryonic Stem Cell,Embryo,1.0
2893|SMAD3,0.022327379194862412,Mus musculus,SMAD3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
38627|RARA,0.022455869290864756,Mus musculus,RARA,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
8852|EGR2,0.022474275825066024,Mus musculus,EGR2,tf,,Natural Killer Cell,Blood,1.0
49162|CBX5,0.022534184952252963,Mus musculus,CBX5,cr,,Neural Progenitor Cell,,1.0
33631|RPA,0.022608104057479275,Mus musculus,RPA,other,,B Lymphocyte,,1.0
35784|TAL1,0.022686866977619832,Mus musculus,TAL1,tf,,Endothelial Cell,,1.0
33989|OGT,0.022821761020431063,Mus musculus,OGT,other,,,Bone Marrow,1.0
47707|GATA4,0.022877776599113202,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
