,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
44636|FOXP3,0.43604559804982324,Mus musculus,FOXP3,tf,,Activated Treg,Blood,1.0
40385|MED1,0.436258550056213,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,0.0
52261|ETV2,0.436258550056213,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
52895|CREB1,0.4364715205405877,Mus musculus,CREB1,tf,,Cortical Neuron,,1.0
43681|KDM4C,0.4365425147977786,Mus musculus,KDM4C,cr,,Embryonic Stem Cell,Embryo,1.0
38394|STAT6,0.43725256942538254,Mus musculus,STAT6,tf,,Macrophage,Bone Marrow,1.0
55313|Input,0.43810490163603427,Mus musculus,Input,other,,,Small Intestine,1.0
2762|STAT5A,0.43846012505195986,Mus musculus,STAT5A,tf,,T Lymphocyte,Lymph Node,0.0
36975|CHD4,0.43860222831764195,Mus musculus,CHD4,cr,,Embryonic Fibroblast,,1.0
47028|NFE2,0.43895752107241126,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
43682|KDM4C,0.43899305305797126,Mus musculus,KDM4C,cr,,Embryonic Stem Cell,Embryo,1.0
41842|ASCL1,0.43906411850365545,Mus musculus,ASCL1,tf,,Fibroblast,Embryo,1.0
54434|CEBPB,0.4396327125911692,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
42597|STAT5B,0.4397748806198085,Mus musculus,STAT5B,tf,,Th9,Spleen,1.0
55758|IRF8,0.4431180260942877,Mus musculus,IRF8,tf,,B Lymphocyte,,1.0
4501|RAD21,0.44404345171259285,Mus musculus,RAD21,not sure,,Embryonic Stem Cell,Embryo,1.0
4608|TAL1,0.44461309641687574,Mus musculus,TAL1,tf,,Erythroblast,Fetal Liver,1.0
54441|SPI1,0.4453253130625272,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,0.0
37783|CRY1,0.445717107600117,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
49692|FOXO1,0.4459664590242124,Mus musculus,FOXO1,tf,,T Lymphocyte,Blood,1.0
519|GATA2,0.4471422591244664,Mus musculus,GATA2,tf,G1E-ER4,Erythroid Cell,Blood,1.0
46468|USF2,0.4471778967374644,Mus musculus,USF2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
46438|GATA1,0.44842547985846104,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
9251|MYOD1,0.4485324394706402,Mus musculus,MYOD1,tf,,Fibroblast,Embryo,1.0
8570|EBF1,0.448603747957687,Mus musculus,EBF1,tf,,B Lymphocyte,Bone Marrow,1.0
1591|GATA2,0.4496379064645323,Mus musculus,GATA2,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
51060|IRF8,0.44970924043300375,Mus musculus,IRF8,tf,,Macrophage,Bone Marrow,1.0
37903|MAFF,0.44970924043300375,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,1.0
55757|IRF8,0.4516358644162974,Mus musculus,IRF8,tf,,B Lymphocyte,,1.0
8602|BCL6,0.4517786231980771,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0
55307|Input,0.4518500049285439,Mus musculus,Input,other,,,Small Intestine,1.0
48140|RXRA,0.45259960664551097,Mus musculus,RXRA,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
47312|RBPJ,0.45267100613970007,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
34960|NR3C1,0.45302802652064245,Mus musculus,NR3C1,tf,,,Liver,1.0
48136|VDR,0.45320655096910634,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
58984|SETDB1,0.45342079278823955,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
56133|RBFOX2,0.4535993379963813,Mus musculus,RBFOX2,other,,,Heart,1.0
54394|MECP2,0.45392074298209995,Mus musculus,MECP2,cr,,,Cerebellum,1.0
106|CEBPA,0.4546350840290038,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
40271|FOXA2,0.45474224789867496,Mus musculus,FOXA2,tf,,,Pancreas,1.0
41957|RUNX3,0.45474224789867496,Mus musculus,RUNX3,tf,,T Lymphocyte,,1.0
8845|RNF2,0.4548136923089363,Mus musculus,RNF2,predicted transcription factor,,Thymocyte,Thymus,0.0
49558|FOSB,0.45488513818090925,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
6023|NFYA,0.4549208616643215,Mus musculus,NFYA,tf,,Neural Progenitor Cell,Brain,1.0
3089|DMC1,0.45584979935867437,Mus musculus,DMC1,not sure,,,Testis,1.0
44547|NUP98PHF23,0.45624288442536387,Mus musculus,NUP98PHF23,other,961C,,Blood,0.0
4583|STAT3,0.4563858350886321,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
35209|HDAC3,0.45660027166233363,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
55622|POU3F2,0.45692195020256876,Mus musculus,POU3F2,tf,,Neural Stem Cell,,1.0
41538|H2AZ,0.4575296420757411,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
2889|SETDB1,0.45781564917168643,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
53080|NKX3-2,0.45853076216505245,Mus musculus,NKX3-2,tf,,,Embryonic vertebral column,1.0
48516|OTX2,0.4589241316773866,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0
52740|RNF2,0.4596752212135644,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
44792|KLF4,0.4599971609481111,Mus musculus,KLF4,tf,3T3-L1,Preadipocyte,Adipose,1.0
55796|DAXX,0.4600329336526136,Mus musculus,DAXX,not sure,TKO,,Blood,1.0
33116|KDM5A,0.4602833516266596,Mus musculus,KDM5A,cr,,Embryonic Stem Cell,Embryo,1.0
39355|ESRRA,0.4604622312591492,Mus musculus,ESRRA,tf,,Epithelium,Liver,1.0
48697|SOX3,0.4607842347379145,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,,1.0
54215|EBF1,0.46146410405447674,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
8851|EGR2,0.46275258477208614,Mus musculus,EGR2,tf,,Thymocyte,Thymus,1.0
2997|ARNTL,0.46339697256871176,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
5414|NR1H2,0.4636117899285416,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
5907|EZH1,0.4645069757583444,Mus musculus,EZH1,cr,C2C12,Myoblast,Muscle,1.0
54217|EBF1,0.4651516210830466,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
41634|POLR3D,0.4652590709089157,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
43042|MBD3,0.4657247159917347,Mus musculus,MBD3,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
48257|RUNX1,0.4658680008729668,Mus musculus,RUNX1,tf,,,,0.0
51887|PRDM16,0.46619040800524514,Mus musculus,PRDM16,tf,,,Adipose,1.0
44531|KDM1A,0.4664411844596498,Mus musculus,KDM1A,cr,C2C12,Myoblast,Muscle,1.0
44805|MED1,0.467516090378595,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
34629|USF1,0.4677669361374329,Mus musculus,USF1,tf,,,Liver,0.0
41593|AR,0.4677669361374329,Mus musculus,AR,tf,,Epithelium,Kidney,1.0
51093|GATA6,0.4681969871630268,Mus musculus,GATA6,tf,,,Pancreas,0.0
41351|MYC,0.46841202662582265,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,1.0
36339|RAD21,0.4704553523730712,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,0.0
33444|LDB1,0.4705270624582513,Mus musculus,LDB1,not sure,,,Bone Marrow,1.0
35791|TAL1,0.4707780552678496,Mus musculus,TAL1,tf,,Endothelial Cell,,1.0
41637|POLR3GL,0.4708139123334818,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0
41867|TCF4,0.47325273273641777,Mus musculus,TCF4,tf,,Hair Follicle Stem Cell,Mouse Back Skin,0.0
39391|AR,0.4733962248865304,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
51929|STAT1,0.4736473444445961,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
33670|RPA,0.4740419820133256,Mus musculus,RPA,other,,B Lymphocyte,,1.0
4559|SPI1,0.47454428480223243,Mus musculus,SPI1,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,0.0
6021|MAPK8,0.4748672151576057,Mus musculus,MAPK8,not sure,,Neural Progenitor Cell,Embryo,1.0
39865|IRF4,0.47526193021717295,Mus musculus,IRF4,predicted transcription factor,,Th2,Spleen,1.0
5418|PPARA,0.4769487087723959,Mus musculus,PPARA,tf,,Hepatocyte,Liver,1.0
33755|POU5F1,0.47709228389416364,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
44772|MED1,0.47759482011552,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
8918|SMAD3,0.4782409903561411,Mus musculus,SMAD3,tf,,Cortex,,1.0
1108|RARA,0.47859999864873454,Mus musculus,RARA,tf,HBG3,Embryonic Stem Cell,Embryo,1.0
34412|FOSL2,0.478959024305638,Mus musculus,FOSL2,tf,C2C12,Myoblast,Muscle,1.0
43708|OTX2,0.4794257831410742,Mus musculus,OTX2,tf,,,Retina,1.0
49346|MED1,0.47985666250845127,Mus musculus,MED1,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
37898|E2F4,0.4802875654146757,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
48135|VDR,0.4805389361137703,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
34091|HIST1H1D,0.48079031455175414,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
34259|JUND,0.4809698752616945,Mus musculus,JUND,tf,,Striatal Cell,,1.0
55623|SOX2,0.48140083664963673,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
56615|GATA1,0.48175998776566586,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
9034|TET1,0.48179590369629927,Mus musculus,TET1,cr,P19.6,,Embryo,0.0
36890|RAD21,0.4821191536858288,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,1.0
56525|PRDM9,0.48240649688530746,Mus musculus,PRDM9,predicted transcription factor,,,Spleen,1.0
44628|TEAD2,0.4826938492240519,Mus musculus,TEAD2,tf,Py2T,Epithelium,Mammary Gland,1.0
57943|USP16,0.48341226907682,Mus musculus,USP16,other,,Hematopoietic stem and progenitor cell,Bone Marrow,1.0
330|SIN3B,0.4836996522288878,Mus musculus,SIN3B,tf,C2C12,Myoblast,Muscle,0.0
58970|MBD1,0.48470555897013684,Mus musculus,MBD1,cr,3T3-L1,Preadipocyte,Adipose,1.0
37916|IRF1,0.48481334057874825,Mus musculus,IRF1,tf,,Dendritic Cell,Bone Marrow,1.0
37403|RXRA,0.48492112329693216,Mus musculus,RXRA,tf,C17.2,Neural Progenitor Cell,,1.0
33088|IRF8,0.48599900977432836,Mus musculus,IRF8,tf,TOT2,Myeloid Progenitor Cell,,1.0
55621|POU3F3,0.4865020589525068,Mus musculus,POU3F3,tf,,Neural Stem Cell,,1.0
37827|PER2,0.48740041395936473,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
44367|KMT2A,0.4877957106870387,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
41580|AR,0.48793945794481347,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
6013|NFYA,0.48847852396346386,Mus musculus,NFYA,tf,,Embryonic Stem Cell,Embryo,1.0
55985|POU5F1,0.48847852396346386,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
4558|SPI1,0.48851446245733593,Mus musculus,SPI1,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,0.0
38472|HSF1,0.48908949084422454,Mus musculus,HSF1,tf,,Striatal Cell,,1.0
56416|ZMIZ1,0.4893410729656329,Mus musculus,ZMIZ1,not sure,8946,T Lymphocyte,,1.0
3292|GTF2A1,0.4893770136172279,Mus musculus,GTF2A1,tf,,T Lymphocyte,Blood,1.0
44257|TCF7L1,0.4906709322565203,Mus musculus,TCF7L1,tf,,Mast Cell,Bone Marrow,0.0
56619|TAL1,0.49182116500425005,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
33818|BATF,0.4921806271352679,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,0.0
42024|GATA2,0.49365448510909304,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
58500|RNF2,0.49365448510909304,Mus musculus,RNF2,predicted transcription factor,,,Forelimb Bud,1.0
36760|NR3C1,0.4939061286107173,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
52756|RAG2,0.49498462698554885,Mus musculus,RAG2,cr,,Thymocyte,,1.0
4628|TCF7L1,0.4954519881284187,Mus musculus,TCF7L1,tf,,Lymphocyte,Spleen,1.0
435|TET1,0.4954519881284187,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
33765|POU5F1,0.4962069690370574,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
55793|DAXX,0.49649458453202555,Mus musculus,DAXX,not sure,J1,Embryonic Stem Cell,Embryo,1.0
52670|C17orf96,0.4966743451511484,Mus musculus,C17orf96,not sure,E14,Embryonic Stem Cell,Embryo,1.0
46435|TAL1,0.4971057733225921,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
44858|SMARCA4,0.4974293467001201,Mus musculus,SMARCA4,cr,,Epithelium,Forebrain,1.0
51892|MED1,0.49782482754787083,Mus musculus,MED1,predicted transcription factor,,,Adipose,1.0
43716|IRF4,0.4988315148118633,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,,1.0
8315|H2AZ,0.49901128136236816,Mus musculus,H2AZ,predicted chromatin regulator,,Spermatid,Testis,1.0
3085|DMC1,0.49933486163465796,Mus musculus,DMC1,not sure,,,Testis,1.0
8932|PAX5,0.49980225607813955,Mus musculus,PAX5,tf,,B Lymphocyte,Bone Marrow,1.0
9183|PAX7,0.50037751108267,Mus musculus,PAX7,tf,,Myoblast,Skeletal Muscle,1.0
41367|SMC3,0.5013122982594662,Mus musculus,SMC3,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
43787|CEBPB,0.5013842047323486,Mus musculus,CEBPB,tf,BV2,Microglial Cell,,1.0
54436|CEBPB,0.5027144639113299,Mus musculus,CEBPB,tf,,B Lymphocyte,,1.0
33627|H2AFX,0.5037930309629426,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
39096|SMARCA4,0.5046558650204266,Mus musculus,SMARCA4,cr,,Embryonic Fibroblast,Embryo,0.0
54222|nan,0.504943471732164,,,,,,,
37952|NEUROD2,0.5050513235946419,Mus musculus,NEUROD2,tf,,Embryonic Fibroblast,Embryo,1.0
48618|NFYA,0.5051232246316582,Mus musculus,NFYA,tf,E14,Embryonic Stem Cell,Embryo,1.0
50491|CTNNB1,0.5055186772976309,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
41633|POLR3D,0.5059500740074312,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
52522|MEF2D,0.5060219727961699,Mus musculus,MEF2D,tf,,,Retina,1.0
8649|AICDA,0.5067050012023404,Mus musculus,AICDA,cr,,B Lymphocyte,Blood,1.0
48646|ARID3A,0.507064482068513,Mus musculus,ARID3A,tf,J1,Embryonic Stem Cell,Embryo,1.0
44553|KLF5,0.5071363775626303,Mus musculus,KLF5,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
37812|CRY2,0.5076036925194201,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
49711|CTCF,0.5078553193684014,Mus musculus,CTCF,tf,Wehi-231,B Lymphocyte,,1.0
51811|nan,0.5079272121840713,,,,,,,
3280|GATA3,0.5083226180047717,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
4504|RAD51,0.5088977390403124,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
39878|RAD51,0.5090415164556823,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
49758|SMAD1,0.509616614182862,Mus musculus,SMAD1,predicted transcription factor,,Hair Follicle Stem Cell,,1.0
42629|AR,0.5104432818367453,Mus musculus,AR,tf,,,Caput Epididymis,1.0
42596|BCL6,0.5105870456449181,Mus musculus,BCL6,predicted transcription factor,,Th9,Spleen,1.0
35374|GATA4,0.510982388968934,Mus musculus,GATA4,tf,,Embryonic Stem Cell,Embryo,1.0
44203|SPI1,0.510982388968934,Mus musculus,SPI1,predicted transcription factor,,T Lymphocyte,,1.0
46420|TAL1,0.5120246049952003,Mus musculus,TAL1,tf,,Erythroid Cell,Fetal Liver,1.0
3040|CRX,0.5120964790172473,Mus musculus,CRX,other,,,Retina,1.0
38456|FOXP3,0.5124917790534417,Mus musculus,FOXP3,tf,,T Lymphocyte,Blood,1.0
34970|MYOD1,0.5126714568544205,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
44221|SMARCC2,0.5128870668172676,Mus musculus,SMARCC2,cr,,Epithelium,Face,1.0
5099|BRD3,0.5130308047037502,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
161|PPARA,0.5133901419732799,Mus musculus,PPARA,tf,3T3-L1,Preadipocyte,Adipose,1.0
40136|IRF4,0.5135338738534438,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
52986|KDM3A,0.514252506510096,Mus musculus,KDM3A,cr,,Adipocyte,,1.0
54556|ONECUT1,0.5144680873878831,Mus musculus,ONECUT1,tf,,,Liver,1.0
44527|RELA,0.5147914507564989,Mus musculus,RELA,tf,,,Bone Marrow,1.0
2987|ARNTL,0.5149710928831788,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
42020|GATA2,0.5152225867477965,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
5467|IKZF3,0.515438148101746,Mus musculus,IKZF3,tf,,Thymocyte,Thymus,1.0
32989|TBP,0.5156896306412961,Mus musculus,TBP,tf,10T1/2,Fibroblast,Embryo,0.0
35242|PBX1,0.5157614816535401,Mus musculus,PBX1,tf,,,Embryo Trunk,1.0
54460|MYOG,0.5158692572115715,Mus musculus,MYOG,tf,,Myotube cell,Muscle,1.0
56611|GATA1,0.5161566530101481,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
43783|CEBPA,0.5165158859372211,Mus musculus,CEBPA,tf,BV2,Microglial Cell,,1.0
38301|CTCF,0.5172343112807218,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
44554|NANOG,0.5177012578935116,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
43034|SOX2,0.5182040963037007,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
33816|JUN,0.5191737736168931,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
51935|GATA1,0.519245597123699,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
34108|H1F0,0.5194969744622376,Mus musculus,H1F0,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
42067|KMT2B,0.5196047052397327,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
5530|RXRA,0.521040975694362,Mus musculus,RXRA,tf,F9,,Embryo,1.0
33078|IRF4,0.5214718044082329,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
51773|GATA1,0.5217949095068877,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
33052|HEXIM1,0.5219744061636004,Mus musculus,HEXIM1,other,,Embryonic Fibroblast,Embryo,0.0
44552|KLF4,0.5220462035802578,Mus musculus,KLF4,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
39115|CTCF,0.5222256939864851,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
41963|RUNX3,0.5230871845412395,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
36739|NR3C1,0.5231230776675712,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
49712|CTCF,0.5234102159004274,Mus musculus,CTCF,tf,Wehi-231,B Lymphocyte,,1.0
40382|PPARG,0.5245227604008931,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
43220|NFATC1,0.5245945309936554,Mus musculus,NFATC1,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
41582|AR,0.524630415990928,Mus musculus,AR,tf,,Epithelium,Prostate,0.0
43785|CEBPB,0.5248816053613768,Mus musculus,CEBPB,tf,BV2,Microglial Cell,,1.0
9102|STAT5B,0.5250969026686411,Mus musculus,STAT5B,tf,,T Lymphocyte,Spleen,0.0
40103|BATF,0.5254557151977676,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
48081|CBX8,0.5264244050735349,Mus musculus,CBX8,cr,E14,Embryonic Stem Cell,Embryo,1.0
54216|EBF1,0.5268190120383123,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
58277|NR1D1,0.5283254477702066,Mus musculus,NR1D1,tf,,,Liver,1.0
41344|POU5F1,0.5288992226472989,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
38059|KDM5C,0.5296163567540239,Mus musculus,KDM5C,cr,,Embryonic Stem Cell,Embryo,1.0
50165|CHRM2,0.5296522109575655,Mus musculus,CHRM2,predicted chromatin regulator,,,Limb Bud,0.0
36901|IKZF1,0.529723918643189,Mus musculus,IKZF1,tf,B3,B Lymphocyte,Blood,0.0
4500|RAD21,0.5299390359075316,Mus musculus,RAD21,not sure,,B Lymphocyte,Bone Marrow,0.0
294|MSX1,0.5302975452340236,Mus musculus,MSX1,tf,C2C12,Myoblast,Muscle,0.0
39131|nan,0.5306918771150185,,,,,,,
9028|MEIS1,0.5314804501826125,Mus musculus,MEIS1,tf,P19.6,,Embryo,0.0
8744|NR1D2,0.5325197436791268,Mus musculus,NR1D2,tf,,Epithelium,Liver,0.0
44834|RXRA,0.5327347424810361,Mus musculus,RXRA,tf,,Epithelium,Liver,0.0
4502|RAD21,0.5331647113729655,Mus musculus,RAD21,not sure,,Embryonic Stem Cell,Embryo,1.0
9283|DMC1,0.5335946415661921,Mus musculus,DMC1,not sure,,,Testis,1.0
8270|HDAC1,0.5340961772146499,Mus musculus,HDAC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
51650|GATA1,0.5353139653681113,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
37837|CRY2,0.5354930242416556,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
43112|PRDM5,0.5356720759274226,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
5852|BCL6,0.5360301575913642,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
51776|GATA1,0.5367820337480076,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
41644|POLR3GL,0.5368178341188219,Mus musculus,POLR3GL,tf,Hepa 1-6,Epithelium,Liver,1.0
52508|MEF2D,0.5370684283492684,Mus musculus,MEF2D,tf,,,Retina,1.0
62724|CTCF,0.5371042263265511,Mus musculus,CTCF,tf,,,Stomach,1.0
5505|STAT5A,0.5372832116998715,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
48500|POU5F1,0.5382853892784084,Mus musculus,POU5F1,tf,,Stem cell,Ectoderm,1.0
52744|RNF2,0.5385716813665107,Mus musculus,RNF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
2909|YY1,0.5391799855065365,Mus musculus,YY1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
42594|nan,0.5396093215560727,,,,,,,
48514|OTX2,0.5406466920827069,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0
8639|RAD51,0.5420413390789994,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
9241|MYF5,0.5423631078326584,Mus musculus,MYF5,tf,,Myoblast,Skeletal Muscle,1.0
51394|NR3C1,0.5429350724835013,Mus musculus,NR3C1,tf,3134,Epithelium,Mammary Gland,1.0
6011|MAPK8,0.5439715309448571,Mus musculus,MAPK8,not sure,,Embryonic Stem Cell,Embryo,1.0
34594|USF1,0.5444003232093747,Mus musculus,USF1,tf,,,Liver,0.0
34028|KDM2B,0.5446861560196316,Mus musculus,KDM2B,cr,,Embryonic Stem Cell,Embryo,1.0
8905|SPI1,0.5449719656991755,Mus musculus,SPI1,predicted transcription factor,,Erythroid Leukemic Cell,Spleen,0.0
51966|LDB1,0.5453649159709962,Mus musculus,LDB1,not sure,AtT-20,,,0.0
55152|MYOD1,0.545936400657969,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,0.0
36055|CTCF,0.5461863953767068,Mus musculus,CTCF,tf,,Epithelium,Embryonic Limb,1.0
41331|NANOG,0.5465077902562733,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
50230|GATA4,0.5467220366013589,Mus musculus,GATA4,tf,,Embryonic Fibroblast,,1.0
41202|RNF2,0.5473646937988352,Mus musculus,RNF2,predicted transcription factor,,B Lymphocyte,Spleen,1.0
57106|MED1,0.5475074897213033,Mus musculus,MED1,predicted transcription factor,,,Mammary Gland,1.0
48225|BRD4,0.5476502794993748,Mus musculus,BRD4,cr,,Embryonic Fibroblast,Embryo,0.0
44145|SRF,0.5492562355507763,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
34424|MYOD1,0.5500410778942105,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
44216|NCOA2,0.5503977599095574,Mus musculus,NCOA2,cr,,Epithelium,Hindbrain,1.0
49290|RAD21,0.5510040257434835,Mus musculus,RAD21,not sure,,,Small Intestine,1.0
52169|TP53,0.5512536300890445,Mus musculus,TP53,predicted transcription factor,MEF-1,Embryonic Fibroblast,,1.0
35105|TP53,0.5512536300890445,Mus musculus,TP53,predicted transcription factor,,Embryonic Fibroblast,Embryo,1.0
56618|TAL1,0.5517527778271474,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
5847|STAT5B,0.5527151878656608,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
178|RXRG,0.553214093485295,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
37690|ELL3,0.5533209909033677,Mus musculus,ELL3,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
44835|RXRA,0.5541760301270781,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
32793|SMC1A,0.5543541317247974,Mus musculus,SMC1A,predicted chromatin regulator,,Epithelium,Limb Bud,1.0
34534|POU3F2,0.5548883705679943,Mus musculus,POU3F2,tf,,Embryonic Stem Cell,Embryo,1.0
37629|NR3C1,0.555671740310208,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
38355|JUNB,0.5562057315694758,Mus musculus,JUNB,tf,,Macrophage,Bone Marrow,0.0
44341|KLF4,0.5564548926316037,Mus musculus,KLF4,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
36761|ESR1,0.5569175610361145,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
